NODE_4_length_42968_cov_4.491707	27868	27948	15	5	80	0.0625000
NODE_4_length_42968_cov_4.491707	27868	27948	16	11	80	0.1375000
NODE_4_length_42968_cov_4.491707	27868	27948	17	11	80	0.1375000
NODE_4_length_42968_cov_4.491707	27868	27948	18	1	80	0.0125000
NODE_4_length_42968_cov_4.491707	27868	27948	19	11	80	0.1375000
NODE_4_length_42968_cov_4.491707	27868	27948	20	17	80	0.2125000
NODE_4_length_42968_cov_4.491707	27868	27948	21	10	80	0.1250000
NODE_4_length_42968_cov_4.491707	27868	27948	22	14	80	0.1750000
NODE_4_length_42968_cov_4.491707	27921	28001	13	10	80	0.1250000
NODE_4_length_42968_cov_4.491707	27921	28001	14	5	80	0.0625000
NODE_4_length_42968_cov_4.491707	27921	28001	15	8	80	0.1000000
NODE_4_length_42968_cov_4.491707	27921	28001	17	21	80	0.2625000
NODE_4_length_42968_cov_4.491707	27921	28001	18	4	80	0.0500000
NODE_4_length_42968_cov_4.491707	27921	28001	19	4	80	0.0500000
NODE_4_length_42968_cov_4.491707	27921	28001	20	17	80	0.2125000
NODE_4_length_42968_cov_4.491707	27921	28001	21	6	80	0.0750000
NODE_4_length_42968_cov_4.491707	27921	28001	22	5	80	0.0625000
NODE_5_length_39431_cov_4.693659	16441	16521	4	1	80	0.0125000
NODE_5_length_39431_cov_4.693659	16441	16521	5	5	80	0.0625000
NODE_5_length_39431_cov_4.693659	16441	16521	6	33	80	0.4125000
NODE_5_length_39431_cov_4.693659	16441	16521	7	10	80	0.1250000
NODE_5_length_39431_cov_4.693659	16441	16521	8	8	80	0.1000000
NODE_5_length_39431_cov_4.693659	16441	16521	9	23	80	0.2875000
NODE_5_length_39431_cov_4.693659	16494	16574	8	8	80	0.1000000
NODE_5_length_39431_cov_4.693659	16494	16574	9	51	80	0.6375000
NODE_5_length_39431_cov_4.693659	16494	16574	10	7	80	0.0875000
NODE_5_length_39431_cov_4.693659	16494	16574	11	4	80	0.0500000
NODE_5_length_39431_cov_4.693659	16494	16574	12	10	80	0.1250000
NODE_7_length_38877_cov_11.636392	29030	29110	3	28	80	0.3500000
NODE_7_length_38877_cov_11.636392	29030	29110	4	17	80	0.2125000
NODE_7_length_38877_cov_11.636392	29030	29110	5	31	80	0.3875000
NODE_7_length_38877_cov_11.636392	29030	29110	6	4	80	0.0500000
NODE_7_length_38877_cov_11.636392	29083	29163	4	39	80	0.4875000
NODE_7_length_38877_cov_11.636392	29083	29163	5	36	80	0.4500000
NODE_7_length_38877_cov_11.636392	29083	29163	6	5	80	0.0625000
NODE_13_length_36121_cov_6.982844	14594	14674	5	41	80	0.5125000
NODE_13_length_36121_cov_6.982844	14594	14674	6	16	80	0.2000000
NODE_13_length_36121_cov_6.982844	14594	14674	7	23	80	0.2875000
NODE_13_length_36121_cov_6.982844	14647	14727	5	27	80	0.3375000
NODE_13_length_36121_cov_6.982844	14647	14727	6	11	80	0.1375000
NODE_13_length_36121_cov_6.982844	14647	14727	7	42	80	0.5250000
NODE_13_length_36121_cov_6.982844	16981	17061	8	21	80	0.2625000
NODE_13_length_36121_cov_6.982844	16981	17061	9	1	80	0.0125000
NODE_13_length_36121_cov_6.982844	16981	17061	11	11	80	0.1375000
NODE_13_length_36121_cov_6.982844	16981	17061	12	26	80	0.3250000
NODE_13_length_36121_cov_6.982844	16981	17061	13	20	80	0.2500000
NODE_13_length_36121_cov_6.982844	16981	17061	14	1	80	0.0125000
NODE_13_length_36121_cov_6.982844	17034	17114	11	2	80	0.0250000
NODE_13_length_36121_cov_6.982844	17034	17114	12	9	80	0.1125000
NODE_13_length_36121_cov_6.982844	17034	17114	13	44	80	0.5500000
NODE_13_length_36121_cov_6.982844	17034	17114	14	8	80	0.1000000
NODE_13_length_36121_cov_6.982844	17034	17114	15	17	80	0.2125000
NODE_13_length_36121_cov_6.982844	17110	17190	14	11	80	0.1375000
NODE_13_length_36121_cov_6.982844	17110	17190	15	19	80	0.2375000
NODE_13_length_36121_cov_6.982844	17110	17190	16	5	80	0.0625000
NODE_13_length_36121_cov_6.982844	17110	17190	17	4	80	0.0500000
NODE_13_length_36121_cov_6.982844	17110	17190	18	3	80	0.0375000
NODE_13_length_36121_cov_6.982844	17110	17190	19	25	80	0.3125000
NODE_13_length_36121_cov_6.982844	17110	17190	20	13	80	0.1625000
NODE_13_length_36121_cov_6.982844	17163	17243	12	4	80	0.0500000
NODE_13_length_36121_cov_6.982844	17163	17243	14	20	80	0.2500000
NODE_13_length_36121_cov_6.982844	17163	17243	15	6	80	0.0750000
NODE_13_length_36121_cov_6.982844	17163	17243	16	1	80	0.0125000
NODE_13_length_36121_cov_6.982844	17163	17243	17	2	80	0.0250000
NODE_13_length_36121_cov_6.982844	17163	17243	18	5	80	0.0625000
NODE_13_length_36121_cov_6.982844	17163	17243	19	25	80	0.3125000
NODE_13_length_36121_cov_6.982844	17163	17243	20	17	80	0.2125000
NODE_15_length_35196_cov_4.624583	22097	22177	9	2	80	0.0250000
NODE_15_length_35196_cov_4.624583	22097	22177	11	2	80	0.0250000
NODE_15_length_35196_cov_4.624583	22097	22177	12	3	80	0.0375000
NODE_15_length_35196_cov_4.624583	22097	22177	13	50	80	0.6250000
NODE_15_length_35196_cov_4.624583	22097	22177	14	23	80	0.2875000
NODE_15_length_35196_cov_4.624583	22150	22230	5	1	80	0.0125000
NODE_15_length_35196_cov_4.624583	22150	22230	6	1	80	0.0125000
NODE_15_length_35196_cov_4.624583	22150	22230	7	8	80	0.1000000
NODE_15_length_35196_cov_4.624583	22150	22230	8	1	80	0.0125000
NODE_15_length_35196_cov_4.624583	22150	22230	9	4	80	0.0500000
NODE_15_length_35196_cov_4.624583	22150	22230	11	2	80	0.0250000
NODE_15_length_35196_cov_4.624583	22150	22230	12	20	80	0.2500000
NODE_15_length_35196_cov_4.624583	22150	22230	13	32	80	0.4000000
NODE_15_length_35196_cov_4.624583	22150	22230	14	11	80	0.1375000
NODE_16_length_34071_cov_5.078182	7942	8022	1	13	80	0.1625000
NODE_16_length_34071_cov_5.078182	7942	8022	3	67	80	0.8375000
NODE_16_length_34071_cov_5.078182	7995	8075	1	13	80	0.1625000
NODE_16_length_34071_cov_5.078182	7995	8075	2	5	80	0.0625000
NODE_16_length_34071_cov_5.078182	7995	8075	3	62	80	0.7750000
NODE_16_length_34071_cov_5.078182	31563	31643	1	8	80	0.1000000
NODE_16_length_34071_cov_5.078182	31563	31643	2	21	80	0.2625000
NODE_16_length_34071_cov_5.078182	31563	31643	3	5	80	0.0625000
NODE_16_length_34071_cov_5.078182	31563	31643	4	13	80	0.1625000
NODE_16_length_34071_cov_5.078182	31563	31643	6	33	80	0.4125000
NODE_16_length_34071_cov_5.078182	31616	31696	6	27	80	0.3375000
NODE_16_length_34071_cov_5.078182	31616	31696	7	35	80	0.4375000
NODE_16_length_34071_cov_5.078182	31616	31696	8	18	80	0.2250000
NODE_21_length_32410_cov_4.439634	440	524	8	5	84	0.0595238
NODE_21_length_32410_cov_4.439634	440	524	9	33	84	0.3928571
NODE_21_length_32410_cov_4.439634	440	524	10	46	84	0.5476190
NODE_21_length_32410_cov_4.439634	497	577	3	6	80	0.0750000
NODE_21_length_32410_cov_4.439634	497	577	6	25	80	0.3125000
NODE_21_length_32410_cov_4.439634	497	577	8	13	80	0.1625000
NODE_21_length_32410_cov_4.439634	497	577	9	1	80	0.0125000
NODE_21_length_32410_cov_4.439634	497	577	10	35	80	0.4375000
