#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	331321	308429	93.09	901	0.27	207	0.06	2153	0.65	19631	5.93
Ecoli	331321	331202	99.97	0	0.00	0	0.00	8	0.00	111	0.03
PhiX	331321	331321	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	331321	331280	99.99	0	0.00	0	0.00	1	0.00	40	0.01
Vectors	331321	326789	98.63	3	0.00	1	0.00	29	0.01	4499	1.36
Bacteria_24k	331321	302415	91.27	3314	1.00	6653	2.01	1163	0.35	17776	5.37
Protists_1k	331321	292985	88.43	2764	0.83	4694	1.42	3766	1.14	27112	8.18
Viruses	331321	319028	96.29	15	0.00	22	0.01	807	0.24	11449	3.46
Fungi_RefSeq_release	331321	307836	92.91	497	0.15	113	0.03	2481	0.75	20394	6.16
Coral	331321	318014	95.99	37	0.01	7	0.00	1143	0.34	12120	3.66
Bird	331321	314822	95.02	118	0.04	16	0.00	1701	0.51	14664	4.43
Plant	331321	315595	95.26	74	0.02	5	0.00	1318	0.40	14329	4.32

%Hit_no_genomes: 84.65
