#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2379356	2222593	93.41	3167	0.13	756	0.03	10425	0.44	142415	5.99
Ecoli	2379356	2379353	100.00	0	0.00	0	0.00	1	0.00	2	0.00
PhiX	2379356	2379356	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2379356	2379330	100.00	0	0.00	3	0.00	3	0.00	20	0.00
Vectors	2379356	2329556	97.91	16	0.00	0	0.00	464	0.02	49320	2.07
Bacteria_24k	2379356	2280281	95.84	306	0.01	336	0.01	5920	0.25	92513	3.89
Protists_1k	2379356	2180193	91.63	10987	0.46	21787	0.92	3613	0.15	162776	6.84
Viruses	2379356	2278995	95.79	79	0.00	99	0.00	5419	0.23	94764	3.98
Fungi_RefSeq_release	2379356	2223454	93.44	2084	0.09	625	0.03	11560	0.49	141633	5.95
Coral	2379356	2276689	95.69	273	0.01	52	0.00	7487	0.31	94855	3.99
Bird	2379356	2257371	94.87	1519	0.06	139	0.01	11540	0.49	108787	4.57
Plant	2379356	2263619	95.13	385	0.02	100	0.00	7994	0.34	107258	4.51

%Hit_no_genomes: 91.05
