#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3564778	3271868	91.78	12805	0.36	2889	0.08	30566	0.86	246650	6.92
Ecoli	3564778	3564734	100.00	0	0.00	0	0.00	6	0.00	38	0.00
PhiX	3564778	3564778	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3564778	3564740	100.00	1	0.00	0	0.00	7	0.00	30	0.00
Vectors	3564778	3503333	98.28	5	0.00	1	0.00	529	0.01	60910	1.71
Bacteria_24k	3564778	3404292	95.50	1514	0.04	2498	0.07	13622	0.38	142852	4.01
Protists_1k	3564778	3139992	88.08	35040	0.98	65068	1.83	10729	0.30	313949	8.81
Viruses	3564778	3418659	95.90	176	0.00	312	0.01	10258	0.29	135373	3.80
Fungi_RefSeq_release	3564778	3263284	91.54	7070	0.20	1651	0.05	35057	0.98	257716	7.23
Coral	3564778	3404751	95.52	406	0.01	80	0.00	15459	0.43	144082	4.04
Bird	3564778	3360951	94.28	1860	0.05	224	0.01	24838	0.70	176905	4.96
Plant	3564778	3369821	94.53	827	0.02	173	0.00	20168	0.57	173789	4.88

%Hit_no_genomes: 86.97
