#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3569270	3225058	90.35	40517	1.14	8187	0.23	30173	0.85	265335	7.43
Ecoli	3569270	3568579	99.98	0	0.00	0	0.00	27	0.00	664	0.02
PhiX	3569270	3569270	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3569270	3568069	99.97	0	0.00	1	0.00	46	0.00	1154	0.03
Vectors	3569270	3489326	97.76	11	0.00	1	0.00	734	0.02	79198	2.22
Bacteria_24k	3569270	3362617	94.21	3911	0.11	14752	0.41	13524	0.38	174466	4.89
Protists_1k	3569270	3121986	87.47	33329	0.93	60973	1.71	15709	0.44	337273	9.45
Viruses	3569270	3403354	95.35	155	0.00	214	0.01	10793	0.30	154754	4.34
Fungi_RefSeq_release	3569270	3254808	91.18	6882	0.19	1629	0.05	35158	0.99	270793	7.59
Coral	3569270	3388755	94.94	550	0.02	68	0.00	15842	0.44	164055	4.60
Bird	3569270	3345481	93.73	1771	0.05	227	0.01	24292	0.68	197499	5.53
Plant	3569270	3356988	94.05	918	0.03	134	0.00	20025	0.56	191205	5.36

%Hit_no_genomes: 85.02
