#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1871426	1753638	93.71	2387	0.13	602	0.03	8081	0.43	106718	5.70
Ecoli	1871426	1871426	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	1871426	1871426	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1871426	1871401	100.00	0	0.00	1	0.00	3	0.00	21	0.00
Vectors	1871426	1832944	97.94	4	0.00	3	0.00	345	0.02	38130	2.04
Bacteria_24k	1871426	1797089	96.04	249	0.01	242	0.01	4382	0.23	69464	3.71
Protists_1k	1871426	1721905	92.01	8278	0.44	16521	0.88	2767	0.15	121955	6.52
Viruses	1871426	1795610	95.96	91	0.00	85	0.00	3818	0.20	71822	3.84
Fungi_RefSeq_release	1871426	1754960	93.77	1687	0.09	502	0.03	8798	0.47	105479	5.64
Coral	1871426	1794176	95.87	178	0.01	41	0.00	5583	0.30	71448	3.82
Bird	1871426	1779968	95.11	1188	0.06	127	0.01	8760	0.47	81383	4.35
Plant	1871426	1784226	95.34	289	0.02	71	0.00	5917	0.32	80923	4.32

%Hit_no_genomes: 91.44
