#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2310016	2151271	93.13	3502	0.15	818	0.04	10721	0.46	143704	6.22
Ecoli	2310016	2310015	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	2310016	2310016	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2310016	2309982	100.00	0	0.00	0	0.00	1	0.00	33	0.00
Vectors	2310016	2259443	97.81	11	0.00	7	0.00	499	0.02	50056	2.17
Bacteria_24k	2310016	2210395	95.70	346	0.01	326	0.01	5977	0.26	92972	4.02
Protists_1k	2310016	2107963	91.25	11232	0.49	22338	0.97	3533	0.15	164950	7.14
Viruses	2310016	2208860	95.62	90	0.00	118	0.01	5262	0.23	95686	4.14
Fungi_RefSeq_release	2310016	2153148	93.21	2189	0.09	609	0.03	11921	0.52	142149	6.15
Coral	2310016	2207038	95.54	228	0.01	39	0.00	7529	0.33	95182	4.12
Bird	2310016	2187643	94.70	1458	0.06	140	0.01	12282	0.53	108493	4.70
Plant	2310016	2193666	94.96	394	0.02	97	0.00	8040	0.35	107819	4.67

%Hit_no_genomes: 90.64
