NODE_1_length_25698_cov_36.651041	315	395	0	9	80	0.1125000
NODE_1_length_25698_cov_36.651041	315	395	2	71	80	0.8875000
NODE_1_length_25698_cov_36.651041	368	403	2	31	35	0.8857143
NODE_1_length_25698_cov_36.651041	368	403	4	1	35	0.0285714
NODE_1_length_25698_cov_36.651041	368	403	7	2	35	0.0571429
NODE_1_length_25698_cov_36.651041	368	403	28	1	35	0.0285714
NODE_1_length_25698_cov_36.651041	24448	24494	2	46	46	1.0000000
NODE_2_length_24307_cov_15.119712	2613	2689	0	23	76	0.3026316
NODE_2_length_24307_cov_15.119712	2613	2689	2	38	76	0.5000000
NODE_2_length_24307_cov_15.119712	2613	2689	7	15	76	0.1973684
NODE_2_length_24307_cov_15.119712	2662	2716	0	50	54	0.9259259
NODE_2_length_24307_cov_15.119712	2662	2716	2	4	54	0.0740741
NODE_2_length_24307_cov_15.119712	11257	11320	0	63	63	1.0000000
NODE_2_length_24307_cov_15.119712	20621	20701	16	2	80	0.0250000
NODE_2_length_24307_cov_15.119712	20621	20701	19	14	80	0.1750000
NODE_2_length_24307_cov_15.119712	20621	20701	20	8	80	0.1000000
NODE_2_length_24307_cov_15.119712	20621	20701	22	3	80	0.0375000
NODE_2_length_24307_cov_15.119712	20621	20701	24	20	80	0.2500000
NODE_2_length_24307_cov_15.119712	20621	20701	26	18	80	0.2250000
NODE_2_length_24307_cov_15.119712	20621	20701	28	15	80	0.1875000
NODE_2_length_24307_cov_15.119712	20674	20754	0	1	80	0.0125000
NODE_2_length_24307_cov_15.119712	20674	20754	2	18	80	0.2250000
NODE_2_length_24307_cov_15.119712	20674	20754	4	5	80	0.0625000
NODE_2_length_24307_cov_15.119712	20674	20754	12	3	80	0.0375000
NODE_2_length_24307_cov_15.119712	20674	20754	14	4	80	0.0500000
NODE_2_length_24307_cov_15.119712	20674	20754	22	12	80	0.1500000
NODE_2_length_24307_cov_15.119712	20674	20754	26	24	80	0.3000000
NODE_2_length_24307_cov_15.119712	20674	20754	28	13	80	0.1625000
NODE_7_length_12349_cov_28.144571	12251	12310	14	4	59	0.0677966
NODE_7_length_12349_cov_28.144571	12251	12310	16	6	59	0.1016949
NODE_7_length_12349_cov_28.144571	12251	12310	18	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	19	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	25	6	59	0.1016949
NODE_7_length_12349_cov_28.144571	12251	12310	31	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	35	2	59	0.0338983
NODE_7_length_12349_cov_28.144571	12251	12310	36	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	37	3	59	0.0508475
NODE_7_length_12349_cov_28.144571	12251	12310	40	2	59	0.0338983
NODE_7_length_12349_cov_28.144571	12251	12310	42	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	44	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	47	2	59	0.0338983
NODE_7_length_12349_cov_28.144571	12251	12310	49	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	51	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	53	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	57	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	61	2	59	0.0338983
NODE_7_length_12349_cov_28.144571	12251	12310	65	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	70	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	72	2	59	0.0338983
NODE_7_length_12349_cov_28.144571	12251	12310	76	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	81	2	59	0.0338983
NODE_7_length_12349_cov_28.144571	12251	12310	84	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	89	3	59	0.0508475
NODE_7_length_12349_cov_28.144571	12251	12310	91	3	59	0.0508475
NODE_7_length_12349_cov_28.144571	12251	12310	98	2	59	0.0338983
NODE_7_length_12349_cov_28.144571	12251	12310	102	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	106	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	108	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12251	12310	110	2	59	0.0338983
NODE_7_length_12349_cov_28.144571	12251	12310	112	1	59	0.0169492
NODE_7_length_12349_cov_28.144571	12284	12310	14	4	26	0.1538462
NODE_7_length_12349_cov_28.144571	12284	12310	16	6	26	0.2307692
NODE_7_length_12349_cov_28.144571	12284	12310	18	1	26	0.0384615
NODE_7_length_12349_cov_28.144571	12284	12310	19	1	26	0.0384615
NODE_7_length_12349_cov_28.144571	12284	12310	25	6	26	0.2307692
NODE_7_length_12349_cov_28.144571	12284	12310	31	1	26	0.0384615
NODE_7_length_12349_cov_28.144571	12284	12310	35	2	26	0.0769231
NODE_7_length_12349_cov_28.144571	12284	12310	36	1	26	0.0384615
NODE_7_length_12349_cov_28.144571	12284	12310	37	3	26	0.1153846
NODE_7_length_12349_cov_28.144571	12284	12310	40	1	26	0.0384615
NODE_10_length_11096_cov_14.154679	6455	6535	0	80	80	1.0000000
NODE_10_length_11096_cov_14.154679	6508	6588	0	80	80	1.0000000
NODE_10_length_11096_cov_14.154679	6584	6664	0	79	80	0.9875000
NODE_10_length_11096_cov_14.154679	6584	6664	2	1	80	0.0125000
NODE_10_length_11096_cov_14.154679	6637	6717	0	26	80	0.3250000
NODE_10_length_11096_cov_14.154679	6637	6717	2	2	80	0.0250000
NODE_10_length_11096_cov_14.154679	6637	6717	3	26	80	0.3250000
NODE_10_length_11096_cov_14.154679	6637	6717	4	26	80	0.3250000
NODE_10_length_11096_cov_14.154679	7182	7229	149	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	157	4	47	0.0851064
NODE_10_length_11096_cov_14.154679	7182	7229	164	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	165	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	167	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	169	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	171	3	47	0.0638298
NODE_10_length_11096_cov_14.154679	7182	7229	179	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	195	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	199	2	47	0.0425532
NODE_10_length_11096_cov_14.154679	7182	7229	204	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	209	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	219	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	223	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	226	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	233	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	235	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	243	3	47	0.0638298
NODE_10_length_11096_cov_14.154679	7182	7229	249	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	251	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	257	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	259	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	264	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	266	2	47	0.0425532
NODE_10_length_11096_cov_14.154679	7182	7229	273	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	275	3	47	0.0638298
NODE_10_length_11096_cov_14.154679	7182	7229	277	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	279	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	280	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	284	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7182	7229	286	5	47	0.1063830
NODE_10_length_11096_cov_14.154679	7182	7229	288	1	47	0.0212766
NODE_10_length_11096_cov_14.154679	7218	7282	87	2	64	0.0312500
NODE_10_length_11096_cov_14.154679	7218	7282	88	2	64	0.0312500
NODE_10_length_11096_cov_14.154679	7218	7282	89	2	64	0.0312500
NODE_10_length_11096_cov_14.154679	7218	7282	90	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	91	3	64	0.0468750
NODE_10_length_11096_cov_14.154679	7218	7282	92	2	64	0.0312500
NODE_10_length_11096_cov_14.154679	7218	7282	93	3	64	0.0468750
NODE_10_length_11096_cov_14.154679	7218	7282	95	2	64	0.0312500
NODE_10_length_11096_cov_14.154679	7218	7282	97	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	98	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	100	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	106	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	108	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	109	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	111	2	64	0.0312500
NODE_10_length_11096_cov_14.154679	7218	7282	112	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	114	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	115	4	64	0.0625000
NODE_10_length_11096_cov_14.154679	7218	7282	120	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	122	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	123	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	124	2	64	0.0312500
NODE_10_length_11096_cov_14.154679	7218	7282	128	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	129	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	130	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	137	3	64	0.0468750
NODE_10_length_11096_cov_14.154679	7218	7282	139	7	64	0.1093750
NODE_10_length_11096_cov_14.154679	7218	7282	141	3	64	0.0468750
NODE_10_length_11096_cov_14.154679	7218	7282	143	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	149	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	157	4	64	0.0625000
NODE_10_length_11096_cov_14.154679	7218	7282	164	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	165	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	167	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	169	1	64	0.0156250
NODE_10_length_11096_cov_14.154679	7218	7282	171	2	64	0.0312500
NODE_13_length_10749_cov_34.330235	3589	3669	2	80	80	1.0000000
NODE_13_length_10749_cov_34.330235	3642	3722	0	45	80	0.5625000
NODE_13_length_10749_cov_34.330235	3642	3722	2	35	80	0.4375000
NODE_13_length_10749_cov_34.330235	3718	3798	0	80	80	1.0000000
NODE_13_length_10749_cov_34.330235	3771	3851	0	73	80	0.9125000
NODE_13_length_10749_cov_34.330235	3771	3851	3	2	80	0.0250000
NODE_13_length_10749_cov_34.330235	3771	3851	6	2	80	0.0250000
NODE_13_length_10749_cov_34.330235	3771	3851	8	3	80	0.0375000
NODE_14_length_10557_cov_50.055938	423	503	0	20	80	0.2500000
NODE_14_length_10557_cov_50.055938	423	503	4	60	80	0.7500000
NODE_14_length_10557_cov_50.055938	476	556	0	36	80	0.4500000
NODE_14_length_10557_cov_50.055938	476	556	4	44	80	0.5500000
NODE_14_length_10557_cov_50.055938	1625	1696	16	4	71	0.0563380
NODE_14_length_10557_cov_50.055938	1625	1696	20	2	71	0.0281690
NODE_14_length_10557_cov_50.055938	1625	1696	21	1	71	0.0140845
NODE_14_length_10557_cov_50.055938	1625	1696	23	2	71	0.0281690
NODE_14_length_10557_cov_50.055938	1625	1696	26	26	71	0.3661972
NODE_14_length_10557_cov_50.055938	1625	1696	27	22	71	0.3098592
NODE_14_length_10557_cov_50.055938	1625	1696	28	3	71	0.0422535
NODE_14_length_10557_cov_50.055938	1625	1696	29	10	71	0.1408451
NODE_14_length_10557_cov_50.055938	1625	1696	31	1	71	0.0140845
NODE_14_length_10557_cov_50.055938	1678	1733	15	1	55	0.0181818
NODE_14_length_10557_cov_50.055938	1678	1733	16	9	55	0.1636364
NODE_14_length_10557_cov_50.055938	1678	1733	18	15	55	0.2727273
NODE_14_length_10557_cov_50.055938	1678	1733	20	4	55	0.0727273
NODE_14_length_10557_cov_50.055938	1678	1733	22	1	55	0.0181818
NODE_14_length_10557_cov_50.055938	1678	1733	23	6	55	0.1090909
NODE_14_length_10557_cov_50.055938	1678	1733	24	3	55	0.0545455
NODE_14_length_10557_cov_50.055938	1678	1733	27	10	55	0.1818182
NODE_14_length_10557_cov_50.055938	1678	1733	28	1	55	0.0181818
NODE_14_length_10557_cov_50.055938	1678	1733	29	4	55	0.0727273
NODE_14_length_10557_cov_50.055938	1678	1733	31	1	55	0.0181818
NODE_14_length_10557_cov_50.055938	2428	2488	29	4	60	0.0666667
NODE_14_length_10557_cov_50.055938	2428	2488	30	2	60	0.0333333
NODE_14_length_10557_cov_50.055938	2428	2488	32	10	60	0.1666667
NODE_14_length_10557_cov_50.055938	2428	2488	33	2	60	0.0333333
NODE_14_length_10557_cov_50.055938	2428	2488	34	19	60	0.3166667
NODE_14_length_10557_cov_50.055938	2428	2488	35	2	60	0.0333333
NODE_14_length_10557_cov_50.055938	2428	2488	36	12	60	0.2000000
NODE_14_length_10557_cov_50.055938	2428	2488	38	9	60	0.1500000
NODE_17_length_10101_cov_12.236253	923	966	0	43	43	1.0000000
NODE_17_length_10101_cov_12.236253	943	1007	0	64	64	1.0000000
NODE_17_length_10101_cov_12.236253	1715	1795	0	80	80	1.0000000
NODE_17_length_10101_cov_12.236253	1768	1820	0	50	52	0.9615384
NODE_17_length_10101_cov_12.236253	1768	1820	2	1	52	0.0192308
NODE_17_length_10101_cov_12.236253	1768	1820	4	1	52	0.0192308
NODE_20_length_9442_cov_109.961147	2108	2188	0	16	80	0.2000000
NODE_20_length_9442_cov_109.961147	2108	2188	2	10	80	0.1250000
NODE_20_length_9442_cov_109.961147	2108	2188	4	28	80	0.3500000
NODE_20_length_9442_cov_109.961147	2108	2188	6	26	80	0.3250000
NODE_20_length_9442_cov_109.961147	2161	2241	2	2	80	0.0250000
NODE_20_length_9442_cov_109.961147	2161	2241	4	17	80	0.2125000
NODE_20_length_9442_cov_109.961147	2161	2241	6	61	80	0.7625000
NODE_21_length_9414_cov_34.165217	2363	2443	28	2	80	0.0250000
NODE_21_length_9414_cov_34.165217	2363	2443	30	2	80	0.0250000
