#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6962037	4934300	70.88	7614	0.11	1940	0.03	29584	0.42	1988599	28.56
Ecoli	6962037	6961992	100.00	0	0.00	0	0.00	1	0.00	44	0.00
PhiX	6962037	6962037	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6962037	6961969	100.00	0	0.00	1	0.00	1	0.00	66	0.00
Vectors	6962037	5710787	82.03	10	0.00	6	0.00	2349	0.03	1248885	17.94
Bacteria_24k	6962037	5126092	73.63	4156	0.06	9638	0.14	22920	0.33	1799231	25.84
Protists_1k	6962037	4825699	69.31	33606	0.48	54905	0.79	13629	0.20	2034198	29.22
Viruses	6962037	5108908	73.38	211	0.00	93	0.00	17231	0.25	1835594	26.37
Fungi_RefSeq_release	6962037	4951336	71.12	4574	0.07	873	0.01	32169	0.46	1973085	28.34
Coral	6962037	5092888	73.16	603	0.01	211	0.00	32109	0.46	1836226	26.37
Bird	6962037	5034586	72.31	1724	0.02	1207	0.02	31019	0.45	1893501	27.20
Plant	6962037	5028911	72.23	1590	0.02	405	0.01	27619	0.40	1903512	27.34

%Hit_no_genomes: 68.63
