#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	21850	17716	81.08	30	0.14	1	0.00	115	0.53	3988	18.25
Ecoli	21850	21850	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	21850	21850	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	21850	21850	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	21850	19271	88.20	0	0.00	0	0.00	7	0.03	2572	11.77
Bacteria_24k	21850	18442	84.40	13	0.06	26	0.12	101	0.46	3268	14.96
Protists_1k	21850	17331	79.31	85	0.39	163	0.75	58	0.27	4213	19.28
Viruses	21850	18337	83.93	3	0.01	0	0.00	60	0.27	3450	15.79
Fungi_RefSeq_release	21850	17749	81.23	18	0.08	4	0.02	137	0.63	3942	18.04
Coral	21850	18344	83.95	0	0.00	0	0.00	100	0.46	3406	15.59
Bird	21850	18051	82.62	16	0.07	29	0.13	135	0.62	3619	16.56
Plant	21850	18049	82.60	24	0.11	2	0.01	117	0.54	3658	16.74

%Hit_no_genomes: 78.19
