#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7088532	6245308	88.11	8994	0.13	2435	0.03	30709	0.43	801086	11.30
Ecoli	7088532	7088532	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	7088532	7088532	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7088532	7088483	100.00	0	0.00	0	0.00	1	0.00	48	0.00
Vectors	7088532	6634189	93.59	37	0.00	5	0.00	3460	0.05	450841	6.36
Bacteria_24k	7088532	6446496	90.94	1329	0.02	1560	0.02	19107	0.27	620040	8.75
Protists_1k	7088532	6133173	86.52	32298	0.46	56755	0.80	12599	0.18	853707	12.04
Viruses	7088532	6409660	90.43	318	0.00	123	0.00	21089	0.30	657342	9.27
Fungi_RefSeq_release	7088532	6263677	88.36	5302	0.07	1121	0.02	33074	0.47	785358	11.08
Coral	7088532	6406119	90.37	880	0.01	589	0.01	27670	0.39	653274	9.22
Bird	7088532	6336109	89.39	3561	0.05	10244	0.14	31391	0.44	707227	9.98
Plant	7088532	6359040	89.70	1902	0.03	533	0.01	26311	0.37	700746	9.89

%Hit_no_genomes: 85.74
