#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7174061	3326709	46.38	6065	0.08	1738	0.02	33428	0.47	3806121	53.05
Ecoli	7174061	7174037	100.00	0	0.00	0	0.00	5	0.00	19	0.00
PhiX	7174061	7174061	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7174061	7172711	99.98	6	0.00	1	0.00	76	0.00	1267	0.02
Vectors	7174061	4856249	67.69	18	0.00	17	0.00	4376	0.06	2313401	32.25
Bacteria_24k	7174061	3611327	50.33	2526	0.04	6550	0.09	35614	0.50	3518044	49.04
Protists_1k	7174061	3215790	44.82	29898	0.42	56059	0.78	14994	0.21	3857320	53.77
Viruses	7174061	3564437	49.69	288	0.00	94	0.00	28276	0.39	3580966	49.92
Fungi_RefSeq_release	7174061	3336786	46.52	4276	0.06	841	0.01	39052	0.54	3793106	52.87
Coral	7174061	3548850	49.47	631	0.01	212	0.00	48734	0.68	3575634	49.84
Bird	7174061	3454399	48.16	1568	0.02	1470	0.02	42445	0.59	3674179	51.21
Plant	7174061	3448191	48.06	1544	0.02	434	0.01	37443	0.52	3686449	51.39

%Hit_no_genomes: 44.13
