#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3169159	1865694	58.87	26797	0.85	7028	0.22	7737	0.24	1261903	39.82
Ecoli	3169159	3168886	99.99	0	0.00	0	0.00	46	0.00	227	0.01
PhiX	3169159	3169158	100.00	0	0.00	0	0.00	1	0.00	0	0.00
Contamnts_Adaptrs	3169159	3168638	99.98	0	0.00	0	0.00	9	0.00	512	0.02
Vectors	3169159	2307099	72.80	3	0.00	9	0.00	1061	0.03	860987	27.17
Bacteria_24k	3169159	1815513	57.28	31355	0.99	75369	2.38	15187	0.48	1231735	38.87
Protists_1k	3169159	1785107	56.33	30109	0.95	16421	0.52	36445	1.15	1301077	41.05
Viruses	3169159	1960635	61.86	823	0.03	453	0.01	7840	0.25	1199408	37.85
Fungi_RefSeq_release	3169159	1905893	60.14	1640	0.05	274	0.01	11723	0.37	1249629	39.43
Coral	3169159	1962359	61.93	119	0.00	30	0.00	12707	0.40	1193944	37.67
Bird	3169159	1939163	61.18	283	0.01	227	0.01	10756	0.34	1218730	38.46
Plant	3169159	1933798	61.03	312	0.01	74	0.00	9008	0.28	1225967	38.68

%Hit_no_genomes: 51.58
