pos	5pC>T
1	0.00452203573989055
2	0.00853174603174603
3	0.00555191921080929
4	0.00674718168514695
5	0.00692339544513458
6	0.0100394771471182
7	0.0118715502050569
8	0.00943835466830679
9	0.00931345064451178
10	0.0112547227358813
11	0.0089378080896752
12	0.00865570713591686
13	0.00932824229142073
14	0.00969135648506112
15	0.00963252591963489
16	0.00983186522882953
17	0.00996810653536258
18	0.0100927433628319
19	0.0101320691968186
20	0.00988539959644605
21	0.0117842397633123
22	0.0103095430310741
23	0.0115755973586875
24	0.010536680608973
25	0.00967986965496404
