pos	5pC>T
1	0.00420932171814843
2	0.00830620307914458
3	0.00512705452149878
4	0.00619279994807371
5	0.00714363026301548
6	0.0097032106527647
7	0.0114021512527658
8	0.00930059523809524
9	0.0093797191447322
10	0.0109375203936463
11	0.00843081898990234
12	0.00858439133482069
13	0.00932049559721651
14	0.00950138284367066
15	0.00941954910610118
16	0.00951923643930013
17	0.00967308579170641
18	0.00996898088747679
19	0.00988376119678641
20	0.0093677149110167
21	0.0113391777595477
22	0.00962648200608541
23	0.0108612388627884
24	0.0103892744751476
25	0.00972593949974276
