NODE_100029_length_2239_cov_2.924766	827	960	1	26	133	0.1954887
NODE_100029_length_2239_cov_2.924766	827	960	2	47	133	0.3533835
NODE_100029_length_2239_cov_2.924766	827	960	3	40	133	0.3007519
NODE_100029_length_2239_cov_2.924766	827	960	4	20	133	0.1503759
NODE_100054_length_2238_cov_4.719963	1205	1338	6	7	133	0.0526316
NODE_100054_length_2238_cov_4.719963	1205	1338	8	12	133	0.0902256
NODE_100054_length_2238_cov_4.719963	1205	1338	9	20	133	0.1503759
NODE_100054_length_2238_cov_4.719963	1205	1338	11	18	133	0.1353384
NODE_100054_length_2238_cov_4.719963	1205	1338	12	5	133	0.0375940
NODE_100054_length_2238_cov_4.719963	1205	1338	13	3	133	0.0225564
NODE_100054_length_2238_cov_4.719963	1205	1338	14	12	133	0.0902256
NODE_100054_length_2238_cov_4.719963	1205	1338	15	27	133	0.2030075
NODE_100054_length_2238_cov_4.719963	1205	1338	16	2	133	0.0150376
NODE_100054_length_2238_cov_4.719963	1205	1338	17	27	133	0.2030075
NODE_100115_length_2237_cov_4.516370	819	952	8	4	133	0.0300752
NODE_100115_length_2237_cov_4.516370	819	952	9	1	133	0.0075188
NODE_100115_length_2237_cov_4.516370	819	952	10	18	133	0.1353384
NODE_100115_length_2237_cov_4.516370	819	952	11	23	133	0.1729323
NODE_100115_length_2237_cov_4.516370	819	952	12	47	133	0.3533835
NODE_100115_length_2237_cov_4.516370	819	952	13	6	133	0.0451128
NODE_100115_length_2237_cov_4.516370	819	952	14	18	133	0.1353384
NODE_100115_length_2237_cov_4.516370	819	952	15	16	133	0.1203008
NODE_10016_length_7401_cov_5.952068	5213	5346	3	1	133	0.0075188
NODE_10016_length_7401_cov_5.952068	5213	5346	4	6	133	0.0451128
NODE_10016_length_7401_cov_5.952068	5213	5346	5	66	133	0.4962406
NODE_10016_length_7401_cov_5.952068	5213	5346	6	18	133	0.1353384
NODE_10016_length_7401_cov_5.952068	5213	5346	7	42	133	0.3157895
NODE_10019_length_7400_cov_9.406520	639	772	2	56	133	0.4210526
NODE_10019_length_7400_cov_9.406520	639	772	3	58	133	0.4360902
NODE_10019_length_7400_cov_9.406520	639	772	4	10	133	0.0751880
NODE_10019_length_7400_cov_9.406520	639	772	5	9	133	0.0676692
NODE_100205_length_2236_cov_3.732803	1494	1627	14	6	133	0.0451128
NODE_100205_length_2236_cov_3.732803	1494	1627	15	4	133	0.0300752
NODE_100205_length_2236_cov_3.732803	1494	1627	16	3	133	0.0225564
NODE_100205_length_2236_cov_3.732803	1494	1627	18	5	133	0.0375940
NODE_100205_length_2236_cov_3.732803	1494	1627	19	11	133	0.0827068
NODE_100205_length_2236_cov_3.732803	1494	1627	20	9	133	0.0676692
NODE_100205_length_2236_cov_3.732803	1494	1627	21	15	133	0.1127820
NODE_100205_length_2236_cov_3.732803	1494	1627	22	10	133	0.0751880
NODE_100205_length_2236_cov_3.732803	1494	1627	23	22	133	0.1654135
NODE_100205_length_2236_cov_3.732803	1494	1627	24	1	133	0.0075188
NODE_100205_length_2236_cov_3.732803	1494	1627	25	7	133	0.0526316
NODE_100205_length_2236_cov_3.732803	1494	1627	26	14	133	0.1052632
NODE_100205_length_2236_cov_3.732803	1494	1627	27	26	133	0.1954887
NODE_10022_length_7400_cov_4.480345	5776	5909	12	8	133	0.0601504
NODE_10022_length_7400_cov_4.480345	5776	5909	14	12	133	0.0902256
NODE_10022_length_7400_cov_4.480345	5776	5909	15	5	133	0.0375940
NODE_10022_length_7400_cov_4.480345	5776	5909	16	3	133	0.0225564
NODE_10022_length_7400_cov_4.480345	5776	5909	17	7	133	0.0526316
NODE_10022_length_7400_cov_4.480345	5776	5909	18	13	133	0.0977444
NODE_10022_length_7400_cov_4.480345	5776	5909	19	36	133	0.2706767
NODE_10022_length_7400_cov_4.480345	5776	5909	20	25	133	0.1879699
NODE_10022_length_7400_cov_4.480345	5776	5909	21	8	133	0.0601504
NODE_10022_length_7400_cov_4.480345	5776	5909	22	7	133	0.0526316
NODE_10022_length_7400_cov_4.480345	5776	5909	23	9	133	0.0676692
NODE_10026_length_7399_cov_4.219178	3938	4071	10	4	133	0.0300752
NODE_10026_length_7399_cov_4.219178	3938	4071	12	2	133	0.0150376
NODE_10026_length_7399_cov_4.219178	3938	4071	13	13	133	0.0977444
NODE_10026_length_7399_cov_4.219178	3938	4071	14	16	133	0.1203008
NODE_10026_length_7399_cov_4.219178	3938	4071	15	6	133	0.0451128
NODE_10026_length_7399_cov_4.219178	3938	4071	16	42	133	0.3157895
NODE_10026_length_7399_cov_4.219178	3938	4071	17	17	133	0.1278196
NODE_10026_length_7399_cov_4.219178	3938	4071	18	19	133	0.1428571
NODE_10026_length_7399_cov_4.219178	3938	4071	19	14	133	0.1052632
NODE_100306_length_2235_cov_2.911049	2070	2203	3	11	133	0.0827068
NODE_100306_length_2235_cov_2.911049	2070	2203	6	2	133	0.0150376
NODE_100306_length_2235_cov_2.911049	2070	2203	7	1	133	0.0075188
NODE_100306_length_2235_cov_2.911049	2070	2203	9	14	133	0.1052632
NODE_100306_length_2235_cov_2.911049	2070	2203	10	10	133	0.0751880
NODE_100306_length_2235_cov_2.911049	2070	2203	11	86	133	0.6466165
NODE_100306_length_2235_cov_2.911049	2070	2203	12	9	133	0.0676692
NODE_100397_length_2233_cov_4.554827	202	335	6	15	133	0.1127820
NODE_100397_length_2233_cov_4.554827	202	335	7	21	133	0.1578947
NODE_100397_length_2233_cov_4.554827	202	335	8	3	133	0.0225564
NODE_100397_length_2233_cov_4.554827	202	335	9	16	133	0.1203008
NODE_100397_length_2233_cov_4.554827	202	335	10	31	133	0.2330827
NODE_100397_length_2233_cov_4.554827	202	335	11	3	133	0.0225564
NODE_100397_length_2233_cov_4.554827	202	335	12	24	133	0.1804511
NODE_100397_length_2233_cov_4.554827	202	335	13	20	133	0.1503759
NODE_10039_length_7396_cov_4.188434	470	603	13	5	133	0.0375940
NODE_10039_length_7396_cov_4.188434	470	603	15	2	133	0.0150376
NODE_10039_length_7396_cov_4.188434	470	603	16	5	133	0.0375940
NODE_10039_length_7396_cov_4.188434	470	603	18	20	133	0.1503759
NODE_10039_length_7396_cov_4.188434	470	603	19	4	133	0.0300752
NODE_10039_length_7396_cov_4.188434	470	603	20	25	133	0.1879699
NODE_10039_length_7396_cov_4.188434	470	603	21	37	133	0.2781955
NODE_10039_length_7396_cov_4.188434	470	603	22	17	133	0.1278196
NODE_10039_length_7396_cov_4.188434	470	603	23	12	133	0.0902256
NODE_10039_length_7396_cov_4.188434	470	603	24	6	133	0.0451128
NODE_100400_length_2233_cov_4.448922	851	984	7	1	133	0.0075188
NODE_100400_length_2233_cov_4.448922	851	984	8	8	133	0.0601504
