NODE_100029_length_2239_cov_2.924766	827	960	1	2	133	0.0150376
NODE_100029_length_2239_cov_2.924766	827	960	2	8	133	0.0601504
NODE_100029_length_2239_cov_2.924766	827	960	3	28	133	0.2105263
NODE_100029_length_2239_cov_2.924766	827	960	4	53	133	0.3984962
NODE_100029_length_2239_cov_2.924766	827	960	5	42	133	0.3157895
NODE_100054_length_2238_cov_4.719963	1205	1338	0	2	133	0.0150376
NODE_100054_length_2238_cov_4.719963	1205	1338	1	17	133	0.1278196
NODE_100054_length_2238_cov_4.719963	1205	1338	2	14	133	0.1052632
NODE_100054_length_2238_cov_4.719963	1205	1338	3	23	133	0.1729323
NODE_100054_length_2238_cov_4.719963	1205	1338	4	57	133	0.4285714
NODE_100054_length_2238_cov_4.719963	1205	1338	5	19	133	0.1428571
NODE_100054_length_2238_cov_4.719963	1205	1338	6	1	133	0.0075188
NODE_100115_length_2237_cov_4.516370	819	952	5	9	133	0.0676692
NODE_100115_length_2237_cov_4.516370	819	952	6	13	133	0.0977444
NODE_100115_length_2237_cov_4.516370	819	952	7	18	133	0.1353384
NODE_100115_length_2237_cov_4.516370	819	952	8	13	133	0.0977444
NODE_100115_length_2237_cov_4.516370	819	952	9	13	133	0.0977444
NODE_100115_length_2237_cov_4.516370	819	952	10	21	133	0.1578947
NODE_100115_length_2237_cov_4.516370	819	952	11	46	133	0.3458647
NODE_10016_length_7401_cov_5.952068	5213	5346	4	8	133	0.0601504
NODE_10016_length_7401_cov_5.952068	5213	5346	5	9	133	0.0676692
NODE_10016_length_7401_cov_5.952068	5213	5346	6	29	133	0.2180451
NODE_10016_length_7401_cov_5.952068	5213	5346	7	17	133	0.1278196
NODE_10016_length_7401_cov_5.952068	5213	5346	8	7	133	0.0526316
NODE_10016_length_7401_cov_5.952068	5213	5346	9	7	133	0.0526316
NODE_10016_length_7401_cov_5.952068	5213	5346	10	2	133	0.0150376
NODE_10016_length_7401_cov_5.952068	5213	5346	12	18	133	0.1353384
NODE_10016_length_7401_cov_5.952068	5213	5346	13	36	133	0.2706767
