filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
Lle/BAM/Lle-AHam_013-LlA01013-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	303523	114.505	2.85105	562856086	7559198	0.0382898	1.34301
Lle/BAM/Lle-AHam_008-LlA01008-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	843288	101.268	3.04807	562856086	16945526	0.0917662	3.01063
Lle/BAM/Lle-AHam_016-LlA01016-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	1247153	119.334	4.22778	562856086	22294931	0.167464	3.96104
Lle/BAM/Lle-AHam_011-LlA01011-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	2412136	115.796	4.40943	562856086	39642753	0.310562	7.04314
Lle/BAM/Lle-AHam_020-LlA01020-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	2965918	106.624	4.07576	562856086	47552634	0.344339	8.44845
Lle/BAM/Lle-AHam_012-LlA01012-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	3140052	116.649	4.98394	562856086	45770998	0.40529	8.13192
Lle/BAM/Lle-AHam_007-LlA01007-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	3706627	106.256	4.32743	562856086	55742632	0.428568	9.90353
Lle/BAM/Lle-AHam_009-LlA01009-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	4133626	106.205	4.47239	562856086	60155069	0.477985	10.6875
Lle/BAM/Lle-AHam_002-LlA01002-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	3978259	111.45	4.93124	562856086	55346313	0.484895	9.83312
Lle/BAM/Lle-AHam_001-LlA01001-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	3988126	111.027	4.70235	562856086	57754010	0.482503	10.2609
Lle/BAM/Lle-AHam_019-LlA01019-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	4471569	96.6329	4.13203	562856086	62808431	0.461088	11.1589
Lle/BAM/Lle-AHam_021-LlA01021-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	3933377	102.615	4.38265	562856086	55814418	0.434596	9.91629
Lle/BAM/Lle-AHam_018-LlA01018-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	4972679	107.527	4.69431	562856086	69492203	0.579576	12.3464
Lle/BAM/Lle-AHam_015-LlA01015-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	5042175	103.853	4.72383	562856086	67278087	0.564639	11.953
Lle/BAM/Lle-AHam_005-LlA01005-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	5290313	106.556	4.84794	562856086	71038486	0.611862	12.6211
Lle/BAM/Lle-AHam_004-LlA01004-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	5149504	106.944	4.87946	562856086	68771129	0.596184	12.2182
Lle/BAM/Lle-AHam_022-LlA01022-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	4012887	108.741	4.67691	562856086	57629071	0.478854	10.2387
Lle/BAM/Lle-AHam_003-LlA01003-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	5265626	107.185	4.94985	562856086	69477071	0.610993	12.3437
Lle/BAM/Lle-AHam_014-LlA01014-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	5158377	107.756	4.85376	562856086	69887110	0.602668	12.4165
Lle/BAM/Lle-AHam_025-LlA01025-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	2570949	107.361	4.21383	562856086	40249630	0.301329	7.15096
Lle/BAM/Lle-AHam_006-LlA01006-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	6152732	102.324	4.92499	562856086	77688100	0.679771	13.8025
Lle/BAM/Lle-AHam_023-LlA01023-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	4425844	111.658	5.12111	562856086	59485336	0.541224	10.5685
Lle/BAM/Lle-AHam_028-LlA01028-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	2191923	104.907	4.23046	562856086	33105430	0.248822	5.88169
Lle/BAM/Lle-AHam_024-LlA01024-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	3407557	115.288	5.03713	562856086	48661444	0.435483	8.64545
Lle/BAM/Lle-AHam_026-LlA01026-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	3084342	105.38	4.34946	562856086	45582008	0.352234	8.09834
Lle/BAM/Lle-AHam_010-LlA01010-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	5808594	106.926	5.18778	562856086	73088756	0.673651	12.9853
Lle/BAM/Lle-AHam_017-LlA01017-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	6158582	112.107	5.79461	562856086	73018894	0.75173	12.9729
Lle/BAM/Lle-AHam_027-LlA01027-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	3211000	102.223	4.02924	562856086	49590332	0.354995	8.81048
Lle/BAM/Lle-AHam_030-LlA01030-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	4108059	106.558	4.46725	562856086	60100586	0.477004	10.6778
Lle/BAM/Lle-CNas_002-LlC01002-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	2256646	133.683	2.96622	562856086	71183963	0.375135	12.6469
Lle/BAM/Lle-CNas_005-LlC01005-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	1830222	134.926	3.08625	562856086	57075357	0.312955	10.1403
Lle/BAM/Lle-AHam_029-LlA01029-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	3931266	109.122	4.68309	562856086	56582319	0.470778	10.0527
Lle/BAM/Lle-CNas_007-LlC01007-L1-fp1-clmp-fp2-fqscrn-repr.ssl.Lle-C-3NR-R1R2ORPH-contam-noisolate-off-RG.bam	2488961	132.041	2.95686	562856086	76104562	0.399801	13.5211
