#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	111921	32823	29.32	121	0.11	21	0.02	220	0.20	78736	70.35
Ecoli	111921	111919	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	111921	111921	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	111921	111920	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	111921	74649	66.70	1	0.00	0	0.00	31	0.03	37240	33.27
Bacteria_24k	111921	34277	30.64	263	0.23	541	0.48	374	0.33	76466	68.32
Protists_1k	111921	31983	28.57	176	0.16	356	0.32	231	0.21	79175	70.74
Viruses	111921	35115	31.38	2	0.00	0	0.00	285	0.25	76519	68.37
Fungi_RefSeq_release	111921	33025	29.51	31	0.03	4	0.00	258	0.23	78603	70.23
Coral	111921	34759	31.06	3	0.00	0	0.00	397	0.35	76762	68.59
Bird	111921	34033	30.41	14	0.01	45	0.04	387	0.35	77442	69.19
Plant	111921	33979	30.36	10	0.01	0	0.00	306	0.27	77626	69.36

%Hit_no_genomes: 27.49
