#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1233272	371108	30.10	2276	0.18	659	0.05	2710	0.22	856519	69.45
Ecoli	1233272	1233215	100.00	0	0.00	0	0.00	19	0.00	38	0.00
PhiX	1233272	1233272	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1233272	1233192	99.99	0	0.00	1	0.00	2	0.00	77	0.01
Vectors	1233272	847431	68.72	1	0.00	0	0.00	277	0.02	385563	31.26
Bacteria_24k	1233272	352396	28.57	13155	1.07	22208	1.80	5180	0.42	840333	68.14
Protists_1k	1233272	349642	28.35	3031	0.25	4036	0.33	9029	0.73	867534	70.34
Viruses	1233272	403509	32.71	68	0.01	21	0.00	3905	0.32	825769	66.96
Fungi_RefSeq_release	1233272	373723	30.31	394	0.03	55	0.00	3450	0.28	855650	69.38
Coral	1233272	396951	32.19	29	0.00	9	0.00	5644	0.46	830639	67.35
Bird	1233272	387520	31.42	81	0.01	123	0.01	4646	0.38	840902	68.18
Plant	1233272	387167	31.39	72	0.01	15	0.00	3984	0.32	842034	68.28

%Hit_no_genomes: 25.05
