#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	83389	75696	90.77	85	0.10	13	0.02	300	0.36	7295	8.75
Ecoli	83389	83389	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	83389	83389	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	83389	83387	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	83389	79335	95.14	0	0.00	0	0.00	26	0.03	4028	4.83
Bacteria_24k	83389	77748	93.24	16	0.02	36	0.04	212	0.25	5377	6.45
Protists_1k	83389	74691	89.58	261	0.31	518	0.62	120	0.14	7799	9.35
Viruses	83389	77370	92.79	4	0.00	1	0.00	167	0.20	5847	7.01
Fungi_RefSeq_release	83389	75927	91.05	40	0.05	12	0.01	308	0.37	7102	8.52
Coral	83389	77377	92.79	6	0.01	6	0.01	302	0.36	5698	6.83
Bird	83389	76630	91.89	30	0.04	135	0.16	301	0.36	6293	7.55
Plant	83389	76753	92.04	21	0.03	6	0.01	260	0.31	6349	7.61

%Hit_no_genomes: 88.91
