#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	957521	809798	84.58	972	0.10	233	0.02	3917	0.41	142601	14.89
Ecoli	957521	957520	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	957521	957521	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	957521	957516	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	957521	868882	90.75	2	0.00	0	0.00	321	0.03	88316	9.22
Bacteria_24k	957521	834219	87.13	770	0.08	1264	0.13	2630	0.27	118638	12.39
Protists_1k	957521	795778	83.11	3919	0.41	7257	0.76	1850	0.19	148717	15.53
Viruses	957521	831604	86.85	31	0.00	9	0.00	2300	0.24	123577	12.91
Fungi_RefSeq_release	957521	813122	84.92	582	0.06	122	0.01	4133	0.43	139562	14.58
Coral	957521	831404	86.83	74	0.01	45	0.00	3807	0.40	122191	12.76
Bird	957521	823051	85.96	356	0.04	526	0.05	4084	0.43	129504	13.52
Plant	957521	823133	85.96	220	0.02	66	0.01	3729	0.39	130373	13.62

%Hit_no_genomes: 82.37
