#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1719899	1402039	81.52	153696	8.94	43735	2.54	4840	0.28	115589	6.72
Ecoli	1719899	1719781	99.99	0	0.00	0	0.00	30	0.00	88	0.01
PhiX	1719899	1719899	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1719899	1719827	100.00	0	0.00	0	0.00	2	0.00	70	0.00
Vectors	1719899	1707469	99.28	1	0.00	0	0.00	242	0.01	12187	0.71
Bacteria_24k	1719899	1614062	93.85	11922	0.69	31843	1.85	10450	0.61	51622	3.00
Protists_1k	1719899	1555677	90.45	11929	0.69	8001	0.47	20465	1.19	123827	7.20
Viruses	1719899	1680452	97.71	337	0.02	208	0.01	6565	0.38	32337	1.88
Fungi_RefSeq_release	1719899	1648697	95.87	1362	0.08	238	0.01	17422	1.01	52180	3.03
Coral	1719899	1685622	98.01	52	0.00	18	0.00	3401	0.20	30806	1.79
Bird	1719899	1676712	97.49	473	0.03	58	0.00	5393	0.31	37263	2.17
Plant	1719899	1681373	97.76	122	0.01	41	0.00	3371	0.20	34992	2.03

%Hit_no_genomes: 76.11
