#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8721016	8007776	91.83	13566	0.16	3813	0.04	29167	0.33	666694	7.64
Ecoli	8721016	8720929	100.00	0	0.00	0	0.00	12	0.00	75	0.00
PhiX	8721016	8721016	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8721016	8720991	100.00	0	0.00	0	0.00	2	0.00	23	0.00
Vectors	8721016	8494829	97.41	13	0.00	4	0.00	1746	0.02	224424	2.57
Bacteria_24k	8721016	8148678	93.44	14671	0.17	41401	0.47	24790	0.28	491476	5.64
Protists_1k	8721016	7845180	89.96	26326	0.30	69570	0.80	23694	0.27	756246	8.67
Viruses	8721016	8225750	94.32	308	0.00	114	0.00	20659	0.24	474185	5.44
Fungi_RefSeq_release	8721016	8018665	91.95	5287	0.06	2152	0.02	35943	0.41	658969	7.56
Coral	8721016	8221194	94.26	537	0.01	113	0.00	32841	0.38	466331	5.35
Bird	8721016	8150566	93.46	1999	0.02	260	0.00	39780	0.46	528411	6.06
Plant	8721016	8159646	93.57	974	0.01	346	0.00	29734	0.34	530316	6.08

%Hit_no_genomes: 88.86
