#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	65217	60872	93.33	97	0.15	32	0.05	213	0.33	4003	6.14
Ecoli	65217	65217	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	65217	65217	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	65217	65217	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	65217	64904	99.52	0	0.00	0	0.00	17	0.03	296	0.45
Bacteria_24k	65217	62629	96.03	42	0.06	63	0.10	279	0.43	2204	3.38
Protists_1k	65217	59411	91.09	250	0.38	597	0.92	110	0.17	4849	7.44
Viruses	65217	62597	95.99	8	0.01	3	0.00	322	0.49	2287	3.51
Fungi_RefSeq_release	65217	61359	94.08	56	0.09	39	0.06	398	0.61	3365	5.16
Coral	65217	63563	97.46	5	0.01	6	0.01	207	0.32	1436	2.20
Bird	65217	62673	96.09	121	0.19	13	0.02	860	1.32	1550	2.38
Plant	65217	62884	96.42	8	0.01	4	0.01	259	0.40	2062	3.16

%Hit_no_genomes: 90.21
