#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	637146	585673	91.92	2341	0.37	670	0.11	1493	0.23	46969	7.37
Ecoli	637146	637091	99.99	0	0.00	0	0.00	9	0.00	46	0.01
PhiX	637146	637146	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	637146	637123	100.00	0	0.00	0	0.00	0	0.00	23	0.00
Vectors	637146	622760	97.75	0	0.00	1	0.00	92	0.01	14293	2.24
Bacteria_24k	637146	564123	88.54	8262	1.30	19395	3.04	2350	0.37	43016	6.75
Protists_1k	637146	568171	89.18	2358	0.37	3082	0.48	7784	1.22	55751	8.75
Viruses	637146	602208	94.52	39	0.01	14	0.00	1798	0.28	33087	5.19
Fungi_RefSeq_release	637146	589452	92.52	767	0.12	104	0.02	2259	0.35	44564	6.99
Coral	637146	603212	94.68	30	0.00	6	0.00	2128	0.33	31770	4.99
Bird	637146	598249	93.90	225	0.04	18	0.00	3090	0.48	35564	5.58
Plant	637146	598477	93.93	61	0.01	18	0.00	1887	0.30	36703	5.76

%Hit_no_genomes: 84.06
