#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5726987	5428005	94.78	4106	0.07	1547	0.03	13085	0.23	280244	4.89
Ecoli	5726987	5726979	100.00	0	0.00	0	0.00	3	0.00	5	0.00
PhiX	5726987	5726987	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5726987	5726972	100.00	0	0.00	0	0.00	0	0.00	15	0.00
Vectors	5726987	5666148	98.94	8	0.00	0	0.00	697	0.01	60134	1.05
Bacteria_24k	5726987	5542887	96.79	1331	0.02	2705	0.05	13932	0.24	166132	2.90
Protists_1k	5726987	5361316	93.62	14128	0.25	32217	0.56	5340	0.09	313986	5.48
Viruses	5726987	5524267	96.46	623	0.01	84	0.00	17638	0.31	184375	3.22
Fungi_RefSeq_release	5726987	5456098	95.27	2821	0.05	1179	0.02	19223	0.34	247666	4.32
Coral	5726987	5571970	97.30	286	0.00	109	0.00	13996	0.24	140626	2.46
Bird	5726987	5522294	96.42	3946	0.07	619	0.01	42883	0.75	157245	2.75
Plant	5726987	5537225	96.69	471	0.01	118	0.00	14368	0.25	174805	3.05

%Hit_no_genomes: 93.17
