#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2320866	2320564	99.99	160	0.01	28	0.00	82	0.00	32	0.00
Ecoli	2320866	2320866	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2320866	2320866	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2320866	2320866	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	2320866	2320866	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Bacteria_24k	2320866	2320825	100.00	23	0.00	5	0.00	9	0.00	4	0.00
Protists_1k	2320866	2320022	99.97	530	0.02	215	0.01	71	0.00	28	0.00
Viruses	2320866	2320839	100.00	8	0.00	3	0.00	12	0.00	4	0.00
Fungi_RefSeq_release	2320866	2320617	99.99	133	0.01	28	0.00	74	0.00	14	0.00
Coral	2320866	2320805	100.00	32	0.00	4	0.00	22	0.00	3	0.00
Bird	2320866	2320778	100.00	40	0.00	8	0.00	30	0.00	10	0.00
Plant	2320866	2320748	100.00	57	0.00	8	0.00	43	0.00	10	0.00

%Hit_no_genomes: 99.94
