#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	19373	16854	87.00	46	0.24	6	0.03	76	0.39	2391	12.34
Ecoli	19373	19373	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	19373	19373	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	19373	19371	99.99	0	0.00	0	0.00	0	0.00	2	0.01
Vectors	19373	18165	93.76	0	0.00	1	0.01	20	0.10	1187	6.13
Bacteria_24k	19373	17262	89.10	5	0.03	30	0.15	160	0.83	1916	9.89
Protists_1k	19373	16521	85.28	105	0.54	172	0.89	77	0.40	2498	12.89
Viruses	19373	17508	90.37	1	0.01	0	0.00	35	0.18	1829	9.44
Fungi_RefSeq_release	19373	16857	87.01	17	0.09	3	0.02	119	0.61	2377	12.27
Coral	19373	17182	88.68	1	0.01	0	0.00	139	0.72	2051	10.59
Bird	19373	17242	88.99	5	0.03	0	0.00	141	0.73	1985	10.25
Plant	19373	17176	88.65	3	0.02	0	0.00	118	0.61	2076	10.72

%Hit_no_genomes: 84.14
