#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	11083	10162	91.68	3	0.03	1	0.01	33	0.30	884	7.98
Ecoli	11083	11083	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	11083	11083	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	11083	11083	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	11083	10713	96.66	0	0.00	0	0.00	41	0.37	329	2.97
Bacteria_24k	11083	10463	94.41	5	0.05	26	0.23	36	0.32	553	4.99
Protists_1k	11083	10038	90.57	25	0.23	58	0.52	10	0.09	952	8.59
Viruses	11083	10458	94.36	0	0.00	2	0.02	20	0.18	603	5.44
Fungi_RefSeq_release	11083	10165	91.72	18	0.16	4	0.04	37	0.33	859	7.75
Coral	11083	10321	93.13	0	0.00	0	0.00	111	1.00	651	5.87
Bird	11083	10264	92.61	51	0.46	0	0.00	55	0.50	713	6.43
Plant	11083	10344	93.33	1	0.01	0	0.00	65	0.59	673	6.07

%Hit_no_genomes: 89.31
