#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	18398	16183	87.96	19	0.10	3	0.02	63	0.34	2130	11.58
Ecoli	18398	18398	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	18398	18398	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	18398	18385	99.93	0	0.00	0	0.00	0	0.00	13	0.07
Vectors	18398	17199	93.48	0	0.00	0	0.00	107	0.58	1092	5.94
Bacteria_24k	18398	16478	89.56	20	0.11	12	0.07	86	0.47	1802	9.79
Protists_1k	18398	15795	85.85	59	0.32	132	0.72	55	0.30	2357	12.81
Viruses	18398	16550	89.95	3	0.02	0	0.00	82	0.45	1763	9.58
Fungi_RefSeq_release	18398	16051	87.24	16	0.09	31	0.17	119	0.65	2181	11.85
Coral	18398	16591	90.18	4	0.02	2	0.01	58	0.32	1743	9.47
Bird	18398	16395	89.11	2	0.01	3	0.02	145	0.79	1853	10.07
Plant	18398	16517	89.78	0	0.00	0	0.00	70	0.38	1811	9.84

%Hit_no_genomes: 84.65
