#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2789496	2460846	88.21	4800	0.17	1300	0.05	17466	0.63	305084	10.94
Ecoli	2789496	2789472	100.00	0	0.00	0	0.00	2	0.00	22	0.00
PhiX	2789496	2789496	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2789496	2788971	99.98	0	0.00	0	0.00	34	0.00	491	0.02
Vectors	2789496	2609545	93.55	35	0.00	36	0.00	1632	0.06	178248	6.39
Bacteria_24k	2789496	2489437	89.25	9474	0.34	15167	0.54	12115	0.43	263303	9.44
Protists_1k	2789496	2373867	85.11	23001	0.82	28637	1.03	14074	0.50	349917	12.54
Viruses	2789496	2535364	90.89	156	0.01	40	0.00	10169	0.36	243767	8.74
Fungi_RefSeq_release	2789496	2455080	88.01	4149	0.15	1090	0.04	21090	0.76	308087	11.04
Coral	2789496	2519303	90.32	557	0.02	364	0.01	13469	0.48	255803	9.17
Bird	2789496	2498788	89.58	2169	0.08	386	0.01	18130	0.65	270023	9.68
Plant	2789496	2519233	90.31	751	0.03	136	0.00	13409	0.48	255967	9.18

%Hit_no_genomes: 83.35
