#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	21507	19436	90.37	31	0.14	7	0.03	70	0.33	1963	9.13
Ecoli	21507	21507	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	21507	21507	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	21507	21506	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	21507	20274	94.27	2	0.01	0	0.00	18	0.08	1213	5.64
Bacteria_24k	21507	19631	91.27	68	0.32	10	0.05	177	0.82	1621	7.54
Protists_1k	21507	18906	87.90	153	0.71	152	0.71	60	0.28	2236	10.40
Viruses	21507	19890	92.48	0	0.00	0	0.00	57	0.27	1560	7.25
Fungi_RefSeq_release	21507	19274	89.62	14	0.07	7	0.03	170	0.79	2042	9.49
Coral	21507	19815	92.14	1	0.00	0	0.00	67	0.31	1624	7.55
Bird	21507	19619	91.22	9	0.04	0	0.00	81	0.38	1798	8.36
Plant	21507	19691	91.55	2	0.01	0	0.00	51	0.24	1763	8.20

%Hit_no_genomes: 87.01
