#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2911839	2630421	90.34	11311	0.39	4981	0.17	24182	0.83	240944	8.27
Ecoli	2911839	2911771	100.00	0	0.00	0	0.00	16	0.00	52	0.00
PhiX	2911839	2911839	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2911839	2911787	100.00	0	0.00	0	0.00	1	0.00	51	0.00
Vectors	2911839	2830648	97.21	14	0.00	13	0.00	2685	0.09	78479	2.70
Bacteria_24k	2911839	2662630	91.44	20830	0.72	37898	1.30	16251	0.56	174230	5.98
Protists_1k	2911839	2726027	93.61	16772	0.58	21117	0.73	11310	0.39	136613	4.69
Viruses	2911839	2749633	94.44	311	0.01	57	0.00	12367	0.42	149471	5.13
Fungi_RefSeq_release	2911839	2624614	90.14	11464	0.39	7316	0.25	26142	0.90	242303	8.32
Coral	2911839	2709119	93.04	1467	0.05	257	0.01	22450	0.77	178546	6.13
Bird	2911839	2671482	91.74	4986	0.17	1076	0.04	26375	0.91	207920	7.14
Plant	2911839	2711442	93.11	1984	0.07	255	0.01	20616	0.71	177542	6.10

%Hit_no_genomes: 84.51
