#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	62408	56061	89.84	32	0.05	8	0.01	482	0.77	5825	9.33
Ecoli	62408	62408	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	62408	62408	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	62408	62408	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	62408	58498	93.73	0	0.00	0	0.00	0	0.00	3910	6.27
Bacteria_24k	62408	56824	91.05	5	0.01	13	0.02	611	0.98	4955	7.94
Protists_1k	62408	55269	88.56	241	0.39	319	0.51	99	0.16	6480	10.38
Viruses	62408	57055	91.42	0	0.00	0	0.00	300	0.48	5053	8.10
Fungi_RefSeq_release	62408	56016	89.76	126	0.20	19	0.03	255	0.41	5992	9.60
Coral	62408	57358	91.91	1	0.00	0	0.00	168	0.27	4881	7.82
Bird	62408	56741	90.93	71	0.11	1	0.00	219	0.35	5376	8.61
Plant	62408	56796	91.01	4	0.01	1	0.00	408	0.65	5199	8.33

%Hit_no_genomes: 87.85
