#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	26077	23323	89.43	18	0.07	12	0.05	150	0.58	2574	9.87
Ecoli	26077	26077	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	26077	26077	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	26077	26074	99.99	0	0.00	0	0.00	0	0.00	3	0.01
Vectors	26077	24692	94.69	0	0.00	0	0.00	32	0.12	1353	5.19
Bacteria_24k	26077	23786	91.20	7	0.03	38	0.15	98	0.38	2148	8.24
Protists_1k	26077	22689	87.00	123	0.47	283	1.09	60	0.23	2922	11.21
Viruses	26077	24068	92.30	3	0.01	0	0.00	121	0.46	1885	7.23
Fungi_RefSeq_release	26077	23311	89.39	27	0.10	25	0.10	167	0.64	2547	9.77
Coral	26077	23917	91.72	1	0.00	0	0.00	140	0.54	2019	7.74
Bird	26077	23794	91.24	1	0.00	0	0.00	158	0.61	2124	8.15
Plant	26077	23876	91.55	4	0.02	0	0.00	119	0.46	2078	7.97

%Hit_no_genomes: 86.18
