#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	314155	274186	87.29	736	0.23	225	0.07	1743	0.55	37265	11.86
Ecoli	314155	314155	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	314155	314155	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	314155	314155	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	314155	291497	92.79	0	0.00	0	0.00	219	0.07	22439	7.14
Bacteria_24k	314155	282068	89.78	63	0.02	160	0.05	1530	0.49	30334	9.66
Protists_1k	314155	265668	84.57	1907	0.61	4520	1.44	925	0.29	41135	13.09
Viruses	314155	283639	90.28	3	0.00	114	0.04	1061	0.34	29338	9.34
Fungi_RefSeq_release	314155	273734	87.14	423	0.13	166	0.05	2734	0.87	37098	11.81
Coral	314155	280983	89.44	65	0.02	13	0.00	1431	0.46	31663	10.08
Bird	314155	277667	88.39	244	0.08	76	0.02	2079	0.66	34089	10.85
Plant	314155	280107	89.17	46	0.01	5	0.00	1441	0.46	32556	10.36

%Hit_no_genomes: 83.40
