#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3223006	2881320	89.39	5776	0.18	1460	0.05	20975	0.65	313475	9.73
Ecoli	3223006	3222977	100.00	0	0.00	0	0.00	5	0.00	24	0.00
PhiX	3223006	3223006	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3223006	3222917	100.00	1	0.00	0	0.00	4	0.00	84	0.00
Vectors	3223006	3063368	95.05	3	0.00	1	0.00	2413	0.07	157221	4.88
Bacteria_24k	3223006	2913943	90.41	11532	0.36	19778	0.61	14574	0.45	263179	8.17
Protists_1k	3223006	2768739	85.91	26226	0.81	34556	1.07	17158	0.53	376327	11.68
Viruses	3223006	2974936	92.31	248	0.01	36	0.00	14306	0.44	233480	7.24
Fungi_RefSeq_release	3223006	2872507	89.12	4739	0.15	1955	0.06	23586	0.73	320219	9.94
Coral	3223006	2957919	91.78	610	0.02	92	0.00	16377	0.51	248008	7.69
Bird	3223006	2930038	90.92	2625	0.08	433	0.01	24890	0.77	265020	8.22
Plant	3223006	2958477	91.79	837	0.03	94	0.00	16643	0.52	246955	7.66

%Hit_no_genomes: 84.03
