#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2010714	1791292	89.09	2583	0.13	694	0.03	7742	0.39	208403	10.36
Ecoli	2010714	2010705	100.00	0	0.00	0	0.00	6	0.00	3	0.00
PhiX	2010714	2010714	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2010714	2010663	100.00	0	0.00	0	0.00	2	0.00	49	0.00
Vectors	2010714	1887919	93.89	2	0.00	1	0.00	610	0.03	122182	6.08
Bacteria_24k	2010714	1714897	85.29	30644	1.52	44900	2.23	8031	0.40	212242	10.56
Protists_1k	2010714	1697060	84.40	11859	0.59	19948	0.99	22115	1.10	259732	12.92
Viruses	2010714	1833256	91.18	53	0.00	17	0.00	7103	0.35	170285	8.47
Fungi_RefSeq_release	2010714	1774635	88.25	1729	0.09	1141	0.06	10465	0.52	222744	11.08
Coral	2010714	1831146	91.07	212	0.01	9	0.00	5703	0.28	173644	8.64
Bird	2010714	1823205	90.67	743	0.04	162	0.01	10346	0.51	176258	8.77
Plant	2010714	1833512	91.19	233	0.01	24	0.00	5251	0.26	171694	8.54

%Hit_no_genomes: 80.10
