NODE_13_length_43499_cov_6.243825	6615	6695	2	80	80	1.0000000
NODE_13_length_43499_cov_6.243825	6668	6748	0	47	80	0.5875000
NODE_13_length_43499_cov_6.243825	6668	6748	2	33	80	0.4125000
NODE_16_length_41213_cov_6.807535	30487	30567	0	80	80	1.0000000
NODE_16_length_41213_cov_6.807535	30540	30620	0	80	80	1.0000000
NODE_19_length_40390_cov_7.291256	7946	8026	0	34	80	0.4250000
NODE_19_length_40390_cov_7.291256	7946	8026	8	29	80	0.3625000
NODE_19_length_40390_cov_7.291256	7946	8026	10	17	80	0.2125000
NODE_19_length_40390_cov_7.291256	7999	8079	8	10	80	0.1250000
NODE_19_length_40390_cov_7.291256	7999	8079	10	70	80	0.8750000
NODE_19_length_40390_cov_7.291256	34898	34978	0	80	80	1.0000000
NODE_19_length_40390_cov_7.291256	34951	35031	0	80	80	1.0000000
NODE_20_length_40002_cov_6.611383	34851	34931	0	68	80	0.8500000
NODE_20_length_40002_cov_6.611383	34851	34931	4	12	80	0.1500000
NODE_20_length_40002_cov_6.611383	34904	34984	0	80	80	1.0000000
NODE_22_length_39451_cov_6.757471	16442	16522	0	80	80	1.0000000
NODE_22_length_39451_cov_6.757471	16495	16575	0	80	80	1.0000000
NODE_23_length_39426_cov_6.735296	7570	7650	0	14	80	0.1750000
NODE_23_length_39426_cov_6.735296	7570	7650	8	28	80	0.3500000
NODE_23_length_39426_cov_6.735296	7570	7650	12	38	80	0.4750000
NODE_23_length_39426_cov_6.735296	7623	7703	0	10	80	0.1250000
NODE_23_length_39426_cov_6.735296	7623	7703	4	22	80	0.2750000
NODE_23_length_39426_cov_6.735296	7623	7703	11	1	80	0.0125000
NODE_23_length_39426_cov_6.735296	7623	7703	12	47	80	0.5875000
NODE_25_length_38416_cov_6.563901	28486	28566	4	54	80	0.6750000
NODE_25_length_38416_cov_6.563901	28486	28566	8	26	80	0.3250000
NODE_25_length_38416_cov_6.563901	28539	28623	0	12	84	0.1428571
NODE_25_length_38416_cov_6.563901	28539	28623	4	52	84	0.6190476
NODE_25_length_38416_cov_6.563901	28539	28623	8	20	84	0.2380952
NODE_26_length_38127_cov_5.791864	22326	22406	4	80	80	1.0000000
NODE_26_length_38127_cov_5.791864	22379	22459	0	32	80	0.4000000
NODE_26_length_38127_cov_5.791864	22379	22459	4	48	80	0.6000000
NODE_40_length_35319_cov_6.632283	25943	26023	0	80	80	1.0000000
NODE_40_length_35319_cov_6.632283	25996	26076	0	80	80	1.0000000
NODE_40_length_35319_cov_6.632283	26072	26152	0	58	80	0.7250000
NODE_40_length_35319_cov_6.632283	26072	26152	1	22	80	0.2750000
NODE_40_length_35319_cov_6.632283	26125	26205	0	5	80	0.0625000
NODE_40_length_35319_cov_6.632283	26125	26205	1	38	80	0.4750000
NODE_40_length_35319_cov_6.632283	26125	26205	2	37	80	0.4625000
NODE_42_length_35182_cov_7.387282	3404	3484	0	11	80	0.1375000
NODE_42_length_35182_cov_7.387282	3404	3484	2	69	80	0.8625000
NODE_42_length_35182_cov_7.387282	3457	3537	2	80	80	1.0000000
NODE_42_length_35182_cov_7.387282	27017	27097	0	41	80	0.5125000
NODE_42_length_35182_cov_7.387282	27017	27097	1	39	80	0.4875000
NODE_42_length_35182_cov_7.387282	27070	27150	0	80	80	1.0000000
NODE_45_length_34996_cov_9.047397	19170	19250	12	27	80	0.3375000
NODE_45_length_34996_cov_9.047397	19170	19250	14	53	80	0.6625000
NODE_45_length_34996_cov_9.047397	19223	19303	8	18	80	0.2250000
NODE_45_length_34996_cov_9.047397	19223	19303	14	62	80	0.7750000
NODE_48_length_34680_cov_6.864203	9954	10034	0	50	80	0.6250000
NODE_48_length_34680_cov_6.864203	9954	10034	2	30	80	0.3750000
NODE_48_length_34680_cov_6.864203	10007	10087	2	80	80	1.0000000
NODE_50_length_34117_cov_6.448057	9310	9390	0	80	80	1.0000000
NODE_50_length_34117_cov_6.448057	9363	9443	0	80	80	1.0000000
NODE_53_length_33457_cov_7.118173	26478	26558	0	80	80	1.0000000
NODE_53_length_33457_cov_7.118173	26531	26611	0	45	80	0.5625000
NODE_53_length_33457_cov_7.118173	26531	26611	1	8	80	0.1000000
NODE_53_length_33457_cov_7.118173	26531	26611	2	27	80	0.3375000
NODE_56_length_33299_cov_6.766536	22236	22316	0	40	80	0.5000000
