#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1156493	1097023	94.86	2174	0.19	742	0.06	3851	0.33	52703	4.56
Ecoli	1156493	1156474	100.00	0	0.00	0	0.00	2	0.00	17	0.00
PhiX	1156493	1156493	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1156493	1156492	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	1156493	1138767	98.46	2	0.00	0	0.00	182	0.02	17542	1.52
Bacteria_24k	1156493	1117849	96.66	945	0.08	2097	0.18	2145	0.19	33457	2.89
Protists_1k	1156493	1081243	93.49	4121	0.36	8575	0.74	2010	0.17	60544	5.24
Viruses	1156493	1120139	96.85	73	0.01	18	0.00	2030	0.18	34233	2.96
Fungi_RefSeq_release	1156493	1100351	95.14	986	0.09	250	0.02	4383	0.38	50523	4.37
Coral	1156493	1120110	96.86	118	0.01	39	0.00	3020	0.26	33206	2.87
Bird	1156493	1112797	96.22	609	0.05	75	0.01	4645	0.40	38367	3.32
Plant	1156493	1115657	96.47	160	0.01	51	0.00	2970	0.26	37655	3.26

%Hit_no_genomes: 92.63
