filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
../mkBAM/Sfa-ABas_021-Ex1-cssl.clmp.fp2_repr.ssl.Sfa-scaffolds-allLibs-contam-R1R2-noIsolate-RG.bam	1726408	121.67	1.57998	889154503	86781584	0.154206	9.76001
../mkBAM/Sfa-ABas_020-Ex1-cssl.clmp.fp2_repr.ssl.Sfa-scaffolds-allLibs-contam-R1R2-noIsolate-RG.bam	2065218	124.805	1.86162	889154503	91810844	0.192224	10.3256
../mkBAM/Sfa-ABas_014-Ex1-cssl.clmp.fp2_repr.ssl.Sfa-scaffolds-allLibs-contam-R1R2-noIsolate-RG.bam	2439587	122.814	1.69228	889154503	117216015	0.223091	13.1829
../mkBAM/Sfa-ABas_023-Ex1-cssl.clmp.fp2_repr.ssl.Sfa-scaffolds-allLibs-contam-R1R2-noIsolate-RG.bam	3233828	121.527	1.78366	889154503	144179011	0.289226	16.2153
../mkBAM/Sfa-ABas_006-Ex1-cssl.clmp.fp2_repr.ssl.Sfa-scaffolds-allLibs-contam-R1R2-noIsolate-RG.bam	3484733	119.71	1.72637	889154503	158704972	0.308139	17.849
../mkBAM/Sfa-ABas_008-Ex1-cssl.clmp.fp2_repr.ssl.Sfa-scaffolds-allLibs-contam-R1R2-noIsolate-RG.bam	3922380	125.225	1.92202	889154503	170092409	0.367676	19.1297
../mkBAM/Sfa-ABas_019-Ex1-cssl.clmp.fp2_repr.ssl.Sfa-scaffolds-allLibs-contam-R1R2-noIsolate-RG.bam	3844071	121.768	1.76068	889154503	175945754	0.348403	19.788
../mkBAM/Sfa-ABas_002-Ex1-cssl.clmp.fp2_repr.ssl.Sfa-scaffolds-allLibs-contam-R1R2-noIsolate-RG.bam	3842216	121.456	1.78626	889154503	173466444	0.348484	19.5091
../mkBAM/Sfa-ABas_017-Ex1-cssl.clmp.fp2_repr.ssl.Sfa-scaffolds-allLibs-contam-R1R2-noIsolate-RG.bam	4086065	121.73	1.8241	889154503	179673298	0.3686	20.2072
../mkBAM/Sfa-ABas_016-Ex1-cssl.clmp.fp2_repr.ssl.Sfa-scaffolds-allLibs-contam-R1R2-noIsolate-RG.bam	4303140	123.279	1.90832	889154503	184863559	0.396758	20.7909
