#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4457442	4112978	92.27	4481	0.10	1143	0.03	17713	0.40	321127	7.20
Ecoli	4457442	4457409	100.00	0	0.00	0	0.00	2	0.00	31	0.00
PhiX	4457442	4457442	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4457442	4457439	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	4457442	4321171	96.94	15	0.00	2	0.00	1228	0.03	135026	3.03
Bacteria_24k	4457442	4222202	94.72	530	0.01	719	0.02	9437	0.21	224554	5.04
Protists_1k	4457442	4054053	90.95	17726	0.40	33337	0.75	6431	0.14	345895	7.76
Viruses	4457442	4205745	94.36	174	0.00	65	0.00	9460	0.21	241998	5.43
Fungi_RefSeq_release	4457442	4129582	92.65	2620	0.06	552	0.01	18486	0.41	306202	6.87
Coral	4457442	4203046	94.30	401	0.01	191	0.00	14452	0.32	239352	5.37
Bird	4457442	4165809	93.45	2042	0.05	5789	0.13	16903	0.38	266899	5.99
Plant	4457442	4172881	93.61	1172	0.03	294	0.01	15370	0.34	267725	6.01

%Hit_no_genomes: 90.32
