#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	13344	11159	83.63	55	0.41	3	0.02	53	0.40	2074	15.54
Ecoli	13344	13344	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	13344	13344	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	13344	13333	99.92	0	0.00	0	0.00	2	0.01	9	0.07
Vectors	13344	11982	89.79	0	0.00	0	0.00	1	0.01	1361	10.20
Bacteria_24k	13344	11463	85.92	11	0.08	14	0.10	22	0.16	1834	13.74
Protists_1k	13344	10694	80.15	90	0.67	208	1.56	75	0.56	2277	17.06
Viruses	13344	11635	87.19	0	0.00	0	0.00	52	0.39	1657	12.42
Fungi_RefSeq_release	13344	11102	83.21	18	0.13	0	0.00	138	1.03	2086	15.63
Coral	13344	11522	86.35	10	0.07	0	0.00	69	0.52	1743	13.06
Bird	13344	11497	86.16	4	0.03	3	0.02	103	0.77	1737	13.02
Plant	13344	11493	86.13	0	0.00	0	0.00	99	0.74	1752	13.13

%Hit_no_genomes: 78.90
