#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1986861	1744106	87.78	1788	0.09	565	0.03	6365	0.32	234037	11.78
Ecoli	1986861	1986843	100.00	0	0.00	0	0.00	0	0.00	18	0.00
PhiX	1986861	1986861	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1986861	1986708	99.99	0	0.00	0	0.00	39	0.00	114	0.01
Vectors	1986861	1828381	92.02	23	0.00	0	0.00	402	0.02	158055	7.96
Bacteria_24k	1986861	1771381	89.16	1285	0.06	2020	0.10	4337	0.22	207838	10.46
Protists_1k	1986861	1701241	85.63	10792	0.54	14322	0.72	3508	0.18	256998	12.93
Viruses	1986861	1776634	89.42	59	0.00	26	0.00	4572	0.23	205570	10.35
Fungi_RefSeq_release	1986861	1735137	87.33	1611	0.08	829	0.04	7296	0.37	241988	12.18
Coral	1986861	1775147	89.35	223	0.01	53	0.00	4793	0.24	206645	10.40
Bird	1986861	1767534	88.96	720	0.04	133	0.01	7637	0.38	210837	10.61
Plant	1986861	1773207	89.25	192	0.01	47	0.00	4796	0.24	208619	10.50

%Hit_no_genomes: 85.00
