#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2734844	2461142	89.98	4542	0.17	1528	0.06	14160	0.52	253472	9.27
Ecoli	2734844	2734824	100.00	0	0.00	0	0.00	1	0.00	19	0.00
PhiX	2734844	2734844	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2734844	2734830	100.00	0	0.00	0	0.00	3	0.00	11	0.00
Vectors	2734844	2600594	95.09	6	0.00	8	0.00	1381	0.05	132855	4.86
Bacteria_24k	2734844	2474299	90.48	12113	0.44	18608	0.68	10188	0.37	219636	8.03
Protists_1k	2734844	2379776	87.02	19990	0.73	24425	0.89	16167	0.59	294486	10.77
Viruses	2734844	2528806	92.46	250	0.01	16	0.00	8706	0.32	197066	7.21
Fungi_RefSeq_release	2734844	2455331	89.78	3577	0.13	2078	0.08	17304	0.63	256554	9.38
Coral	2734844	2515466	91.98	421	0.02	78	0.00	12138	0.44	206741	7.56
Bird	2734844	2495983	91.27	1701	0.06	360	0.01	17920	0.66	218880	8.00
Plant	2734844	2518269	92.09	556	0.02	83	0.00	11000	0.40	204936	7.49

%Hit_no_genomes: 85.07
