#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2789496	2448965	87.80	4878	0.17	1222	0.04	18285	0.66	316146	11.33
Ecoli	2789496	2789489	100.00	0	0.00	0	0.00	1	0.00	6	0.00
PhiX	2789496	2789496	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2789496	2789366	100.00	0	0.00	0	0.00	17	0.00	113	0.00
Vectors	2789496	2607548	93.48	17	0.00	10	0.00	1641	0.06	180280	6.46
Bacteria_24k	2789496	2483531	89.03	9224	0.33	15065	0.54	12139	0.44	269537	9.66
Protists_1k	2789496	2364216	84.76	22123	0.79	28783	1.03	14016	0.50	360358	12.92
Viruses	2789496	2531081	90.74	134	0.00	30	0.00	10258	0.37	247993	8.89
Fungi_RefSeq_release	2789496	2445000	87.64	3839	0.14	1297	0.05	20871	0.75	318489	11.42
Coral	2789496	2514053	90.13	539	0.02	124	0.00	14866	0.53	259914	9.32
Bird	2789496	2490407	89.28	2167	0.08	286	0.01	19590	0.70	277046	9.93
Plant	2789496	2513286	90.10	838	0.03	80	0.00	14102	0.51	261190	9.36

%Hit_no_genomes: 82.99
