#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	43845	38274	87.29	12	0.03	1	0.00	174	0.40	5384	12.28
Ecoli	43845	43845	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	43845	43845	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	43845	43845	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	43845	40468	92.30	0	0.00	0	0.00	8	0.02	3369	7.68
Bacteria_24k	43845	39182	89.36	9	0.02	12	0.03	226	0.52	4416	10.07
Protists_1k	43845	36762	83.84	288	0.66	523	1.19	121	0.28	6151	14.03
Viruses	43845	39010	88.98	1	0.00	0	0.00	115	0.26	4719	10.76
Fungi_RefSeq_release	43845	38079	86.85	26	0.06	5	0.01	262	0.60	5473	12.48
Coral	43845	38773	88.44	6	0.01	6	0.01	154	0.35	4906	11.19
Bird	43845	38432	87.65	68	0.16	6	0.01	461	1.05	4878	11.13
Plant	43845	38752	88.38	11	0.03	0	0.00	111	0.25	4971	11.34

%Hit_no_genomes: 83.24
