#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3040452	2691570	88.52	3525	0.12	1108	0.04	15202	0.50	329047	10.82
Ecoli	3040452	3040406	100.00	0	0.00	0	0.00	13	0.00	33	0.00
PhiX	3040452	3040452	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3040452	3040433	100.00	0	0.00	0	0.00	0	0.00	19	0.00
Vectors	3040452	2857631	93.99	4	0.00	8	0.00	1510	0.05	181299	5.96
Bacteria_24k	3040452	2692916	88.57	16334	0.54	25730	0.85	11688	0.38	293784	9.66
Protists_1k	3040452	2595351	85.36	17701	0.58	28950	0.95	18403	0.61	380047	12.50
Viruses	3040452	2766189	90.99	126	0.00	64	0.00	12181	0.40	261892	8.61
Fungi_RefSeq_release	3040452	2685526	88.33	3736	0.12	1732	0.06	18259	0.60	331199	10.89
Coral	3040452	2764252	90.93	428	0.01	101	0.00	12236	0.40	263435	8.66
Bird	3040452	2746515	90.33	1744	0.06	242	0.01	19155	0.63	272796	8.97
Plant	3040452	2762495	90.87	414	0.01	94	0.00	10357	0.34	267092	8.78

%Hit_no_genomes: 83.30
