#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	23865	20727	86.85	11	0.05	22	0.09	116	0.49	2989	12.52
Ecoli	23865	23865	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	23865	23865	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	23865	23852	99.95	0	0.00	0	0.00	1	0.00	12	0.05
Vectors	23865	21848	91.55	0	0.00	0	0.00	7	0.03	2010	8.42
Bacteria_24k	23865	21272	89.14	4	0.02	13	0.05	60	0.25	2516	10.54
Protists_1k	23865	20341	85.23	144	0.60	114	0.48	35	0.15	3231	13.54
Viruses	23865	21320	89.34	1	0.00	0	0.00	80	0.34	2464	10.32
Fungi_RefSeq_release	23865	20715	86.80	33	0.14	9	0.04	150	0.63	2958	12.39
Coral	23865	21237	88.99	0	0.00	0	0.00	77	0.32	2551	10.69
Bird	23865	21164	88.68	11	0.05	1	0.00	88	0.37	2601	10.90
Plant	23865	21092	88.37	6	0.03	0	0.00	205	0.86	2562	10.74

%Hit_no_genomes: 84.61
