#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	42255	33752	79.88	30	0.07	5	0.01	82	0.19	8386	19.85
Ecoli	42255	42255	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	42255	42255	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	42255	42255	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	42255	36098	85.43	0	0.00	0	0.00	62	0.15	6095	14.42
Bacteria_24k	42255	34561	81.80	5	0.01	22	0.05	132	0.31	7535	17.83
Protists_1k	42255	33933	80.30	167	0.40	253	0.60	39	0.09	7863	18.61
Viruses	42255	34821	82.40	0	0.00	0	0.00	74	0.18	7360	17.42
Fungi_RefSeq_release	42255	33650	79.64	9	0.02	20	0.05	90	0.21	8486	20.08
Coral	42255	34665	82.05	2	0.00	0	0.00	141	0.33	7447	17.62
Bird	42255	34054	80.59	92	0.22	0	0.00	1023	2.42	7086	16.77
Plant	42255	34328	81.25	1	0.00	0	0.00	154	0.36	7772	18.39

%Hit_no_genomes: 77.87
