#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2568200	2306316	89.80	3387	0.13	922	0.04	11084	0.43	246491	9.60
Ecoli	2568200	2568149	100.00	0	0.00	0	0.00	24	0.00	27	0.00
PhiX	2568200	2568200	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2568200	2568066	100.00	0	0.00	0	0.00	16	0.00	118	0.00
Vectors	2568200	2424347	94.39	9	0.00	0	0.00	923	0.04	142921	5.57
Bacteria_24k	2568200	2295094	89.37	12344	0.48	22248	0.87	8600	0.33	229914	8.95
Protists_1k	2568200	2217683	86.34	18643	0.73	24597	0.96	15828	0.62	291449	11.35
Viruses	2568200	2360415	91.91	139	0.01	51	0.00	8775	0.34	198820	7.74
Fungi_RefSeq_release	2568200	2299966	89.55	2996	0.12	1700	0.07	12863	0.50	250675	9.76
Coral	2568200	2358762	91.85	323	0.01	99	0.00	7443	0.29	201573	7.85
Bird	2568200	2343560	91.25	1262	0.05	172	0.01	14835	0.58	208371	8.11
Plant	2568200	2358274	91.82	512	0.02	50	0.00	7883	0.31	201481	7.85

%Hit_no_genomes: 84.34
