#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2895629	2628258	90.76	7475	0.26	3236	0.11	12331	0.43	244329	8.44
Ecoli	2895629	2895594	100.00	0	0.00	0	0.00	8	0.00	27	0.00
PhiX	2895629	2895629	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2895629	2895550	100.00	0	0.00	0	0.00	5	0.00	74	0.00
Vectors	2895629	2770671	95.68	5	0.00	3	0.00	1121	0.04	123829	4.28
Bacteria_24k	2895629	2577022	88.99	29203	1.01	45031	1.56	11516	0.40	232857	8.04
Protists_1k	2895629	2525058	87.20	21598	0.75	26452	0.91	26046	0.90	296475	10.24
Viruses	2895629	2697514	93.15	178	0.01	26	0.00	12059	0.42	185852	6.42
Fungi_RefSeq_release	2895629	2636113	91.03	2930	0.10	1609	0.06	16761	0.58	238216	8.23
Coral	2895629	2700398	93.26	384	0.01	64	0.00	9825	0.34	184958	6.39
Bird	2895629	2684494	92.71	1514	0.05	277	0.01	17743	0.61	191601	6.62
Plant	2895629	2697201	93.16	430	0.01	143	0.00	10188	0.35	187667	6.48

%Hit_no_genomes: 83.81
