#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	18951	16919	89.27	23	0.12	5	0.03	94	0.50	1910	10.08
Ecoli	18951	18951	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	18951	18951	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	18951	18950	99.99	0	0.00	0	0.00	0	0.00	1	0.01
Vectors	18951	17822	94.04	0	0.00	0	0.00	2	0.01	1127	5.95
Bacteria_24k	18951	17048	89.96	10	0.05	16	0.08	92	0.49	1785	9.42
Protists_1k	18951	16433	86.71	71	0.37	147	0.78	26	0.14	2274	12.00
Viruses	18951	17195	90.73	0	0.00	0	0.00	49	0.26	1707	9.01
Fungi_RefSeq_release	18951	16851	88.92	25	0.13	2	0.01	135	0.71	1938	10.23
Coral	18951	17034	89.88	0	0.00	1	0.01	215	1.13	1701	8.98
Bird	18951	17113	90.30	5	0.03	0	0.00	61	0.32	1772	9.35
Plant	18951	17094	90.20	13	0.07	0	0.00	64	0.34	1780	9.39

%Hit_no_genomes: 85.97
