#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4877848	4825798	98.93	1877	0.04	514	0.01	4232	0.09	45427	0.93
Ecoli	4877848	4877847	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	4877848	4877848	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4877848	4877769	100.00	0	0.00	0	0.00	0	0.00	79	0.00
Vectors	4877848	4874053	99.92	2	0.00	0	0.00	264	0.01	3529	0.07
Bacteria_24k	4877848	4846097	99.34	282	0.01	345	0.01	2314	0.05	28810	0.59
Protists_1k	4877848	4804899	98.51	6450	0.13	10606	0.22	2081	0.04	53812	1.10
Viruses	4877848	4849930	99.43	59	0.00	25	0.00	3478	0.07	24356	0.50
Fungi_RefSeq_release	4877848	4826358	98.95	1305	0.03	696	0.01	5000	0.10	44489	0.91
Coral	4877848	4845672	99.34	197	0.00	42	0.00	2901	0.06	29036	0.60
Bird	4877848	4836558	99.16	1089	0.02	148	0.00	5084	0.10	34969	0.72
Plant	4877848	4848008	99.38	270	0.01	49	0.00	3676	0.08	25845	0.53

%Hit_no_genomes: 98.31
