#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	12991621	12752995	98.17	13163	0.10	3197	0.02	25638	0.20	196628	1.51
Ecoli	12991621	12991564	100.00	0	0.00	0	0.00	10	0.00	47	0.00
PhiX	12991621	12991620	100.00	0	0.00	0	0.00	1	0.00	0	0.00
Contamnts_Adaptrs	12991621	12991489	100.00	0	0.00	0	0.00	52	0.00	80	0.00
Vectors	12991621	12973721	99.86	24	0.00	10	0.00	2520	0.02	15346	0.12
Bacteria_24k	12991621	12831394	98.76	7390	0.06	13432	0.10	12605	0.10	126800	0.98
Protists_1k	12991621	12646347	97.34	37509	0.29	46953	0.36	17540	0.14	243272	1.87
Viruses	12991621	12877119	99.12	287	0.00	199	0.00	13174	0.10	100842	0.78
Fungi_RefSeq_release	12991621	12758447	98.20	7815	0.06	2036	0.02	28417	0.22	194906	1.50
Coral	12991621	12842616	98.86	1356	0.01	257	0.00	18670	0.14	128722	0.99
Bird	12991621	12803263	98.56	4502	0.03	552	0.00	25301	0.19	158003	1.22
Plant	12991621	12859566	98.98	1261	0.01	213	0.00	17597	0.14	112984	0.87

%Hit_no_genomes: 96.81
