#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3287477	3219193	97.91	3522	0.11	828	0.03	7473	0.23	56461	1.72
Ecoli	3287477	3287456	100.00	0	0.00	0	0.00	4	0.00	17	0.00
PhiX	3287477	3287477	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3287477	3287250	99.99	0	0.00	0	0.00	47	0.00	180	0.01
Vectors	3287477	3282428	99.85	8	0.00	5	0.00	746	0.02	4290	0.13
Bacteria_24k	3287477	3236199	98.44	3013	0.09	5278	0.16	3606	0.11	39381	1.20
Protists_1k	3287477	3186260	96.92	11016	0.34	13147	0.40	6544	0.20	70510	2.14
Viruses	3287477	3253462	98.97	103	0.00	65	0.00	3500	0.11	30347	0.92
Fungi_RefSeq_release	3287477	3220786	97.97	2261	0.07	577	0.02	8213	0.25	55640	1.69
Coral	3287477	3243586	98.67	381	0.01	68	0.00	5605	0.17	37837	1.15
Bird	3287477	3232994	98.34	1161	0.04	165	0.01	7317	0.22	45840	1.39
Plant	3287477	3248631	98.82	358	0.01	67	0.00	5011	0.15	33410	1.02

%Hit_no_genomes: 96.26
