#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3657476	3611915	98.76	1501	0.04	443	0.01	3260	0.09	40357	1.10
Ecoli	3657476	3657475	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	3657476	3657476	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3657476	3657473	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	3657476	3654713	99.93	1	0.00	0	0.00	174	0.00	2588	0.07
Bacteria_24k	3657476	3630903	99.27	229	0.01	285	0.01	2369	0.06	23690	0.65
Protists_1k	3657476	3595312	98.30	5013	0.14	8247	0.23	1575	0.04	47329	1.29
Viruses	3657476	3632601	99.32	53	0.00	10	0.00	3336	0.09	21476	0.59
Fungi_RefSeq_release	3657476	3615033	98.84	940	0.03	547	0.01	4060	0.11	36896	1.01
Coral	3657476	3632751	99.33	165	0.00	21	0.00	2464	0.07	22075	0.60
Bird	3657476	3623917	99.08	954	0.03	137	0.00	5860	0.16	26608	0.73
Plant	3657476	3633423	99.35	145	0.00	36	0.00	2958	0.08	20914	0.57

%Hit_no_genomes: 98.10
