#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2577404	2547916	98.86	1140	0.04	283	0.01	2340	0.09	25725	1.00
Ecoli	2577404	2577404	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2577404	2577404	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2577404	2577360	100.00	0	0.00	0	0.00	4	0.00	40	0.00
Vectors	2577404	2574870	99.91	2	0.00	0	0.00	119	0.00	2413	0.09
Bacteria_24k	2577404	2559353	99.29	173	0.01	276	0.01	1461	0.06	16141	0.63
Protists_1k	2577404	2537924	98.48	3450	0.13	4972	0.19	1083	0.04	29975	1.16
Viruses	2577404	2559994	99.33	28	0.00	12	0.00	1821	0.07	15549	0.60
Fungi_RefSeq_release	2577404	2550400	98.95	749	0.03	233	0.01	2759	0.11	23263	0.90
Coral	2577404	2559913	99.31	137	0.01	27	0.00	1678	0.07	15649	0.61
Bird	2577404	2555756	99.16	646	0.03	64	0.00	3966	0.15	16972	0.66
Plant	2577404	2560724	99.36	124	0.00	24	0.00	1925	0.07	14607	0.57

%Hit_no_genomes: 98.26
