#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	477407	469147	98.27	567	0.12	128	0.03	762	0.16	6803	1.42
Ecoli	477407	477396	100.00	0	0.00	0	0.00	1	0.00	10	0.00
PhiX	477407	477407	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	477407	477407	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	477407	476781	99.87	0	0.00	0	0.00	53	0.01	573	0.12
Bacteria_24k	477407	470464	98.55	534	0.11	986	0.21	387	0.08	5036	1.05
Protists_1k	477407	465274	97.46	1211	0.25	1674	0.35	772	0.16	8476	1.78
Viruses	477407	473231	99.13	13	0.00	16	0.00	413	0.09	3734	0.78
Fungi_RefSeq_release	477407	469645	98.37	271	0.06	52	0.01	840	0.18	6599	1.38
Coral	477407	472348	98.95	43	0.01	8	0.00	545	0.11	4463	0.93
Bird	477407	471130	98.69	139	0.03	20	0.00	815	0.17	5303	1.11
Plant	477407	472891	99.05	41	0.01	7	0.00	524	0.11	3944	0.83

%Hit_no_genomes: 96.78
