#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5102399	5044222	98.86	1911	0.04	585	0.01	4527	0.09	51154	1.00
Ecoli	5102399	5102398	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	5102399	5102399	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5102399	5102284	100.00	0	0.00	0	0.00	5	0.00	110	0.00
Vectors	5102399	5098293	99.92	3	0.00	1	0.00	290	0.01	3812	0.07
Bacteria_24k	5102399	5067336	99.30	309	0.01	463	0.01	2857	0.06	31434	0.62
Protists_1k	5102399	5021151	98.41	6870	0.13	11520	0.23	2233	0.04	60625	1.19
Viruses	5102399	5070957	99.39	64	0.00	38	0.00	4333	0.08	27007	0.53
Fungi_RefSeq_release	5102399	5045768	98.89	1388	0.03	752	0.01	5499	0.11	48992	0.96
Coral	5102399	5067958	99.33	245	0.00	55	0.00	3179	0.06	30962	0.61
Bird	5102399	5057364	99.12	1261	0.02	149	0.00	6518	0.13	37107	0.73
Plant	5102399	5070125	99.37	220	0.00	35	0.00	4204	0.08	27815	0.55

%Hit_no_genomes: 98.21
