#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	644638	623786	96.76	1790	0.28	455	0.07	1678	0.26	16929	2.63
Ecoli	644638	644625	100.00	0	0.00	0	0.00	3	0.00	10	0.00
PhiX	644638	644638	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	644638	644634	100.00	1	0.00	0	0.00	0	0.00	3	0.00
Vectors	644638	643415	99.81	1	0.00	0	0.00	146	0.02	1076	0.17
Bacteria_24k	644638	624852	96.93	1728	0.27	3409	0.53	992	0.15	13657	2.12
Protists_1k	644638	616256	95.59	2630	0.41	2755	0.43	2226	0.35	20771	3.22
Viruses	644638	633950	98.34	31	0.00	47	0.01	816	0.13	9794	1.52
Fungi_RefSeq_release	644638	625628	97.05	495	0.08	122	0.02	1816	0.28	16577	2.57
Coral	644638	631299	97.94	81	0.01	15	0.00	1290	0.20	11953	1.85
Bird	644638	628625	97.52	217	0.03	41	0.01	1558	0.24	14197	2.20
Plant	644638	632518	98.13	66	0.01	5	0.00	1191	0.18	10858	1.68

%Hit_no_genomes: 94.16
