#Fastq_screen version: 0.14.1	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6190936	6075463	98.13	6354	0.10	1599	0.03	12325	0.20	95195	1.54
Ecoli	6190936	6190912	100.00	0	0.00	0	0.00	2	0.00	22	0.00
PhiX	6190936	6190936	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6190936	6190591	100.00	0	0.00	0	0.00	98	0.00	247	0.00
Vectors	6190936	6182040	99.86	9	0.00	6	0.00	1241	0.02	7640	0.12
Bacteria_24k	6190936	6112583	98.73	3596	0.06	5695	0.09	5903	0.10	63159	1.02
Protists_1k	6190936	6023666	97.30	18205	0.29	22755	0.37	8712	0.14	117598	1.90
Viruses	6190936	6133564	99.08	203	0.00	95	0.00	6292	0.10	50782	0.82
Fungi_RefSeq_release	6190936	6077967	98.17	3751	0.06	1028	0.02	13589	0.22	94601	1.53
Coral	6190936	6117485	98.82	708	0.01	113	0.00	8871	0.14	63759	1.03
Bird	6190936	6099220	98.53	2072	0.03	303	0.00	11875	0.19	77466	1.25
Plant	6190936	6126520	98.96	648	0.01	102	0.00	8391	0.14	55275	0.89

%Hit_no_genomes: 96.77
