#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	22544	22541	99.99	1	0.00	0	0.00	2	0.01	0	0.00
Ecoli	22544	22544	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	22544	22544	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	22544	22544	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	22544	22544	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Bacteria_24k	22544	22544	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Protists_1k	22544	22537	99.97	5	0.02	2	0.01	0	0.00	0	0.00
Viruses	22544	22544	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Fungi_RefSeq_release	22544	22541	99.99	2	0.01	1	0.00	0	0.00	0	0.00
Coral	22544	22544	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Bird	22544	22542	100.00	1	0.00	0	0.00	1	0.00	0	0.00
Plant	22544	22542	100.00	1	0.00	0	0.00	1	0.00	0	0.00

%Hit_no_genomes: 99.93
